http://purl.obolibrary.org/obo/CORE_0000047	has part	http://purl.obolibrary.org/obo/BFO_0000051		17		http://purl.obolibrary.org/obo/obi/NIAID-GSC-BRC.owl	
http://purl.obolibrary.org/obo/CORE_0000047	has part	http://purl.obolibrary.org/obo/BFO_0000051		36		obmerged:DUO	
http://purl.obolibrary.org/obo/CORE_0000047	has part	http://purl.obolibrary.org/obo/BFO_0000051		14		http://www.bioassayontology.org/merged/PNO	
http://purl.obolibrary.org/obo/CORE_0000047	has part	http://purl.obolibrary.org/obo/BFO_0000051		31		obmerged:OMRSE	
http://purl.obolibrary.org/obo/CORE_0000047	has part	http://purl.obolibrary.org/obo/BFO_0000051		170		obmerged:AGRO	
http://purl.obolibrary.org/obo/CORE_0000047	has part	http://purl.obolibrary.org/obo/BFO_0000051		83		obmerged:OBIB	
http://purl.obolibrary.org/obo/CORE_0000047	has part	http://purl.obolibrary.org/obo/BFO_0000051		445		obmerged:VO	
http://purl.obolibrary.org/obo/CORE_0000047	has part	http://purl.obolibrary.org/obo/BFO_0000051		24		obmerged:ERO	
http://purl.obolibrary.org/obo/CORE_0000047	has part	http://purl.obolibrary.org/obo/BFO_0000051		49		obmerged:FOODON	
http://purl.obolibrary.org/obo/CORE_0000047	has part	http://purl.obolibrary.org/obo/BFO_0000051		659		obmerged:MONDO	
http://purl.obolibrary.org/obo/CORE_0000047	has part	http://purl.obolibrary.org/obo/BFO_0000051		831		obmerged:CL	
http://purl.obolibrary.org/obo/CORE_0000047	has part	http://purl.obolibrary.org/obo/BFO_0000051		2022		obmerged:WBPHENOTYPE	
http://purl.obolibrary.org/obo/CORE_0000047	has part	http://purl.obolibrary.org/obo/BFO_0000051		144		obmerged:OVAE	
http://purl.obolibrary.org/obo/CORE_0000047	has part	http://purl.obolibrary.org/obo/BFO_0000051		10672		obmerged:MP	
http://purl.obolibrary.org/obo/CORE_0000047	has part	http://purl.obolibrary.org/obo/BFO_0000051		732		obmerged:ENVO	
http://purl.obolibrary.org/obo/CORE_0000047	has part	http://purl.obolibrary.org/obo/BFO_0000051		51		obmerged:IDO	
http://purl.obolibrary.org/obo/CORE_0000047	has part	http://purl.obolibrary.org/obo/BFO_0000051		201		obmerged:ECOCORE	
http://purl.obolibrary.org/obo/CORE_0000047	has part	http://purl.obolibrary.org/obo/BFO_0000051		162		obmerged:ODAE	
http://purl.obolibrary.org/obo/CORE_0000047	has part	http://purl.obolibrary.org/obo/BFO_0000051		32		obmerged:DPO	
http://purl.obolibrary.org/obo/CORE_0000047	has part	http://purl.obolibrary.org/obo/BFO_0000051		4		obmerged:DRON	
http://purl.obolibrary.org/obo/CORE_0000047	has part	http://purl.obolibrary.org/obo/BFO_0000051		70		obmerged:FBCV	
http://purl.obolibrary.org/obo/CORE_0000047	has part	http://purl.obolibrary.org/obo/BFO_0000051		8		obmerged:TAO	
http://purl.obolibrary.org/obo/CORE_0000047	has part	http://purl.obolibrary.org/obo/BFO_0000051		176		obmerged:PHIPO	
http://purl.obolibrary.org/obo/CORE_0000047	has part	http://purl.obolibrary.org/obo/BFO_0000051		585		obmerged:PLANP	
http://purl.obolibrary.org/obo/CORE_0000047	has part	http://purl.obolibrary.org/obo/BFO_0000051		8718		obmerged:XPO	
http://purl.obolibrary.org/obo/CORE_0000047	has part	http://purl.obolibrary.org/obo/BFO_0000051		120		obmerged:PECO	
http://purl.obolibrary.org/obo/CORE_0000047	has part	http://purl.obolibrary.org/obo/BFO_0000051		7		obmerged:FBBT	
http://purl.obolibrary.org/obo/CORE_0000047	has part	http://purl.obolibrary.org/obo/BFO_0000051		8		obmerged:OGSF	
http://purl.obolibrary.org/obo/CORE_0000047	has part	http://purl.obolibrary.org/obo/BFO_0000051		5		obmerged:OGI	
http://purl.obolibrary.org/obo/CORE_0000047	has part	http://purl.obolibrary.org/obo/BFO_0000051		956		obmerged:IDOBRU	
http://purl.obolibrary.org/obo/CORE_0000047	has part	http://purl.obolibrary.org/obo/BFO_0000051		1		obmerged:OLOBO	
http://purl.obolibrary.org/obo/CORE_0000047	has part	http://purl.obolibrary.org/obo/BFO_0000051		2		obmerged:ZFA	
http://purl.obolibrary.org/obo/CORE_0000047	has part	http://purl.obolibrary.org/obo/BFO_0000051		8		obmerged:ICDC	
http://purl.obolibrary.org/obo/CORE_0000047	has part	http://purl.obolibrary.org/obo/BFO_0000051		2		obmerged:CRO	
http://purl.obolibrary.org/obo/CORE_0000047	has part	http://purl.obolibrary.org/obo/BFO_0000051		4		obmerged:FBDV	
http://purl.obolibrary.org/obo/CORE_0000047	has part	http://purl.obolibrary.org/obo/BFO_0000051		6		obmerged:OGG-Dm	
http://purl.obolibrary.org/obo/CORE_0000047	has part	http://purl.obolibrary.org/obo/BFO_0000051		6		obmerged:OGG-Dr	
http://purl.obolibrary.org/obo/CORE_0000047	has part	http://purl.obolibrary.org/obo/BFO_0000051		6		obmerged:OGG-Sc	
http://purl.obolibrary.org/obo/CORE_0000047	has part	http://purl.obolibrary.org/obo/BFO_0000051		81		obmerged:EHDAA2	
http://purl.obolibrary.org/obo/CORE_0000047	has part	http://purl.obolibrary.org/obo/BFO_0000051		42		obmerged:PO	
http://purl.obolibrary.org/obo/CORE_0000047	has part	http://purl.obolibrary.org/obo/BFO_0000051		6692		obmerged:PR	
http://purl.obolibrary.org/obo/CORE_0000047	has part	http://purl.obolibrary.org/obo/BFO_0000051		1556		obmerged:FYPO	
http://purl.obolibrary.org/obo/CORE_0000047	has part	http://purl.obolibrary.org/obo/BFO_0000051		57		obmerged:FLU	
http://purl.obolibrary.org/obo/CORE_0000047	has part	http://purl.obolibrary.org/obo/BFO_0000051		313		obmerged:BCGO	
http://purl.obolibrary.org/obo/CORE_0000047	has part	http://purl.obolibrary.org/obo/BFO_0000051		94		obmerged:OPMI	
http://purl.obolibrary.org/obo/CORE_0000047	has part	http://purl.obolibrary.org/obo/BFO_0000051		41		obmerged:CHEMINF	
http://purl.obolibrary.org/obo/CORE_0000047	has part	http://purl.obolibrary.org/obo/BFO_0000051		35		obmerged:IAO	
http://purl.obolibrary.org/obo/CORE_0000047	has part	http://purl.obolibrary.org/obo/BFO_0000051		36		obmerged:AERO	
http://purl.obolibrary.org/obo/CORE_0000047	has part	http://purl.obolibrary.org/obo/BFO_0000051		49		obmerged:DIDEO	
http://purl.obolibrary.org/obo/CORE_0000047	has part	http://purl.obolibrary.org/obo/BFO_0000051		16		http://purl.obofoundry.org/obo/iao/d-acts.owl	
http://purl.obolibrary.org/obo/CORE_0000047	has part	http://purl.obolibrary.org/obo/BFO_0000051		227		obmerged:CLO	
http://purl.obolibrary.org/obo/CORE_0000047	has part	http://purl.obolibrary.org/obo/BFO_0000051		112		obmerged:LINCS-CLOview	
http://purl.obolibrary.org/obo/CORE_0000047	has part	http://purl.obolibrary.org/obo/BFO_0000051		1145		obmerged:OHPI	
http://purl.obolibrary.org/obo/CORE_0000047	has part	http://purl.obolibrary.org/obo/BFO_0000051		8		obmerged:BCO	
http://purl.obolibrary.org/obo/CORE_0000047	has part	http://purl.obolibrary.org/obo/BFO_0000051		783		obmerged:UBERON	
http://purl.obolibrary.org/obo/CORE_0000047	has part	http://purl.obolibrary.org/obo/BFO_0000051		32		obmerged:PCO	
http://purl.obolibrary.org/obo/CORE_0000047	has part	http://purl.obolibrary.org/obo/BFO_0000051		229		obmerged:NBO	
http://purl.obolibrary.org/obo/CORE_0000047	has part	http://purl.obolibrary.org/obo/BFO_0000051		13		obmerged:CARO	
http://purl.obolibrary.org/obo/CORE_0000047	has part	http://purl.obolibrary.org/obo/BFO_0000051		180		obmerged:CTCAE-OAEview	
http://purl.obolibrary.org/obo/CORE_0000047	has part	http://purl.obolibrary.org/obo/BFO_0000051		217		obmerged:OAE	
http://purl.obolibrary.org/obo/CORE_0000047	has part	http://purl.obolibrary.org/obo/BFO_0000051		28		http://purl.unep.org/sdg/merged/SDGIO	
http://purl.obolibrary.org/obo/CORE_0000047	has part	http://purl.obolibrary.org/obo/BFO_0000051		856		obmerged:OCMR	
http://purl.obolibrary.org/obo/CORE_0000047	has part	http://purl.obolibrary.org/obo/BFO_0000051		19		obmerged:OMIT	
http://purl.obolibrary.org/obo/CORE_0000047	has part	http://purl.obolibrary.org/obo/BFO_0000051		56		obmerged:PORO	
http://purl.obolibrary.org/obo/CORE_0000047	has part	http://purl.obolibrary.org/obo/BFO_0000051		161		obmerged:VICO	
http://purl.obolibrary.org/obo/CORE_0000047	has part	http://purl.obolibrary.org/obo/BFO_0000051		15		obmerged:PLANA	
http://purl.obolibrary.org/obo/CORE_0000047	has part	http://purl.obolibrary.org/obo/BFO_0000051		122		http://www.ebi.ac.uk/efo/	
http://purl.obolibrary.org/obo/CORE_0000047	has part	http://purl.obolibrary.org/obo/BFO_0000051		14		obmerged:ODNAE	
http://purl.obolibrary.org/obo/CORE_0000047	has part	http://purl.obolibrary.org/obo/BFO_0000051		784		obmerged:GO	
http://purl.obolibrary.org/obo/CORE_0000047	has part	http://purl.obolibrary.org/obo/BFO_0000051		20		obmerged:obi_webservice	
http://purl.obolibrary.org/obo/CORE_0000047	has part	http://purl.obolibrary.org/obo/BFO_0000051		8		obmerged:NIF_Dysfunction	
http://purl.obolibrary.org/obo/CORE_0000047	has part	http://purl.obolibrary.org/obo/BFO_0000051		6		obmerged:OGG-At	
http://purl.obolibrary.org/obo/CORE_0000047	has part	http://purl.obolibrary.org/obo/BFO_0000051		6		obmerged:OGG-Ce	
http://purl.obolibrary.org/obo/CORE_0000047	has part	http://purl.obolibrary.org/obo/BFO_0000051		6		obmerged:OGG-Pf	
http://purl.obolibrary.org/obo/CORE_0000047	has part	http://purl.obolibrary.org/obo/BFO_0000051		6		obmerged:OGG-Mm	
http://purl.obolibrary.org/obo/CORE_0000047	has part	http://purl.obolibrary.org/obo/BFO_0000051		2		obmerged:VIO	
http://purl.obolibrary.org/obo/CORE_0000047	has part	http://purl.obolibrary.org/obo/BFO_0000051		127		obmerged:MCO	
http://purl.obolibrary.org/obo/CORE_0000047	has part	http://purl.obolibrary.org/obo/BFO_0000051		1		obmerged:MFMO	
http://purl.obolibrary.org/obo/CORE_0000047	has part	http://purl.obolibrary.org/obo/BFO_0000051		1202		obmerged:MRO	
http://purl.obolibrary.org/obo/CORE_0000047	has part	http://purl.obolibrary.org/obo/BFO_0000051		28		obmerged:OGG	
http://purl.obolibrary.org/obo/CORE_0000047	has part	http://purl.obolibrary.org/obo/BFO_0000051		23206		obmerged:FLOPO	
http://purl.obolibrary.org/obo/CORE_0000047	has part	http://purl.obolibrary.org/obo/BFO_0000051		3360		obmerged:CHEBI	
http://purl.obolibrary.org/obo/CORE_0000047	has part	http://purl.obolibrary.org/obo/BFO_0000051		10		obmerged:MS	
http://purl.obolibrary.org/obo/CORE_0000047	has part	http://purl.obolibrary.org/obo/BFO_0000051		188		obmerged:OSCI	
http://purl.obolibrary.org/obo/CORE_0000047	has part	http://purl.obolibrary.org/obo/BFO_0000051		43		obmerged:OBCS	
http://purl.obolibrary.org/obo/CORE_0000047	has part	http://purl.obolibrary.org/obo/BFO_0000051		10		obmerged:GENEPIO	
http://purl.obolibrary.org/obo/CORE_0000047	has part	http://purl.obolibrary.org/obo/BFO_0000051		185		obmerged:ECO	
http://purl.obolibrary.org/obo/CORE_0000047	has part	http://purl.obolibrary.org/obo/BFO_0000051		28		obmerged:ICO	
http://purl.obolibrary.org/obo/CORE_0000047	has part	http://purl.obolibrary.org/obo/BFO_0000051		770		obmerged:OBI	
http://purl.obolibrary.org/obo/CORE_0000047	has part	http://purl.obolibrary.org/obo/BFO_0000051		35		obmerged:PDRO	
http://purl.obolibrary.org/obo/CORE_0000047	has part	http://purl.obolibrary.org/obo/BFO_0000051		19		obmerged:EUPATH	
http://purl.obolibrary.org/obo/CORE_0000047	has part	http://purl.obolibrary.org/obo/BFO_0000051		58		obmerged:HTN	
http://purl.obolibrary.org/obo/CORE_0000047	has part	http://purl.obolibrary.org/obo/BFO_0000051		55		obmerged:APOLLO_SV	
http://purl.obolibrary.org/obo/CORE_0000047	has part	http://purl.obolibrary.org/obo/BFO_0000051		20		obmerged:OHMI	
http://purl.obolibrary.org/obo/CORE_0000047	has part	http://purl.obolibrary.org/obo/BFO_0000051		222		obmerged:STATO	
http://purl.obolibrary.org/obo/CORE_0000047	has part	http://purl.obolibrary.org/obo/BFO_0000051		45		obmerged:OOSTT	
http://purl.obolibrary.org/obo/CORE_0000047	has part	http://purl.obolibrary.org/obo/BFO_0000051		3		obmerged:GEO	
http://purl.obolibrary.org/obo/CORE_0000047	has part	http://purl.obolibrary.org/obo/BFO_0000051		150		obmerged:ONTONEO	
http://purl.obolibrary.org/obo/CORE_0000047	has part	http://purl.obolibrary.org/obo/BFO_0000051		361		obmerged:KTAO	
http://purl.obolibrary.org/obo/CORE_0000047	has part	http://purl.obolibrary.org/obo/BFO_0000051		14		obmerged:OLAM	
http://purl.obolibrary.org/obo/CORE_0000047	has part	http://purl.obolibrary.org/obo/BFO_0000051		27		obmerged:RO	
http://purl.obolibrary.org/obo/CORE_0000047	has part	http://purl.obolibrary.org/obo/BFO_0000051		11		obmerged:GENO	
http://purl.obolibrary.org/obo/CORE_0000047	has part	http://purl.obolibrary.org/obo/BFO_0000051		6675		obmerged:HP	
http://purl.obolibrary.org/obo/CORE_0000047	has part	http://purl.obolibrary.org/obo/BFO_0000051		732		obmerged:GAZ	
http://purl.obolibrary.org/obo/CORE_0000047	has part	http://purl.obolibrary.org/obo/BFO_0000051		2		obmerged:OPL	
http://purl.obolibrary.org/obo/CORE_0000047	has part	http://purl.obolibrary.org/obo/BFO_0000051		35124		obmerged:UPHENO	
http://purl.obolibrary.org/obo/CORE_0000047	has part	http://purl.obolibrary.org/obo/BFO_0000051		62385		obmerged:ZP	
http://purl.obolibrary.org/obo/CORE_0000047	has part	http://purl.obolibrary.org/obo/BFO_0000051		166		obmerged:OCVDAE	
http://purl.obolibrary.org/obo/CORE_0000047	has part	http://purl.obolibrary.org/obo/BFO_0000051		170		obmerged:OHD	
http://purl.obolibrary.org/obo/CORE_0000047	has part	http://purl.obolibrary.org/obo/BFO_0000051		12		obmerged:PPO	
http://purl.obolibrary.org/obo/CORE_0000047	has part	http://purl.obolibrary.org/obo/BFO_0000051		136		obmerged:TO	
http://purl.obolibrary.org/obo/CORE_0000047	has part	http://purl.obolibrary.org/obo/BFO_0000051		13		obmerged:FBBI	
http://purl.obolibrary.org/obo/CORE_0000047	has part	http://purl.obolibrary.org/obo/BFO_0000051		9		obmerged:INO	
http://purl.obolibrary.org/obo/CORE_0000047	has part	http://purl.obolibrary.org/obo/BFO_0000051		12		obmerged:UPA	
http://purl.obolibrary.org/obo/CORE_0000047	has part	http://purl.obolibrary.org/obo/BFO_0000051		1135		obmerged:ICEO	
http://purl.obolibrary.org/obo/CORE_0000047	has part	http://purl.obolibrary.org/obo/BFO_0000051		1		obmerged:BSPO	
http://purl.obolibrary.org/obo/CORE_0000047	has part	http://purl.obolibrary.org/obo/BFO_0000051		21		obmerged:CTENO	
http://purl.obolibrary.org/obo/CORE_0000047	has part	http://purl.obolibrary.org/obo/BFO_0000051		11		obmerged:CEPH	
http://purl.obolibrary.org/obo/CORE_0000047	has part	http://purl.obolibrary.org/obo/BFO_0000051		119		obmerged:OBA	
http://purl.obolibrary.org/obo/CORE_0000047	has part	http://purl.obolibrary.org/obo/BFO_0000051		8		obmerged:NIF_Cell	
http://purl.obolibrary.org/obo/CORE_0000047	has part	http://purl.obolibrary.org/obo/BFO_0000051		8		obmerged:NIF_GrossAnatomy	
http://purl.obolibrary.org/obo/CORE_0000047	has part	http://purl.obolibrary.org/obo/BFO_0000051		12		obmerged:OGG-Bru	
http://purl.obolibrary.org/obo/CORE_0000047	has part	http://purl.obolibrary.org/obo/BFO_0000051		5		obmerged:MPIO	
http://purl.obolibrary.org/obo/CORE_0000047	has part	http://purl.obolibrary.org/obo/BFO_0000051		10		obmerged:PATO	
http://purl.obolibrary.org/obo/CORE_0000047	has part	http://purl.obolibrary.org/obo/BFO_0000051		2		obmerged:OMP	
http://purl.obolibrary.org/obo/CORE_0000047	has part	http://purl.obolibrary.org/obo/BFO_0000051		4		obmerged:EXO	
http://purl.obolibrary.org/obo/CORE_0000047	has part	http://semanticscience.org/resource/SIO_000028		14		obmerged:SIO	
http://purl.obolibrary.org/obo/CORE_0000070	has participant	http://purl.obolibrary.org/obo/RO_0000057		7		obmerged:MP	
http://purl.obolibrary.org/obo/CORE_0000070	has participant	http://purl.obolibrary.org/obo/RO_0000057		23		obmerged:ECOCORE	
http://purl.obolibrary.org/obo/CORE_0000070	has participant	http://purl.obolibrary.org/obo/RO_0000057		9		obmerged:DPO	
http://purl.obolibrary.org/obo/CORE_0000070	has participant	http://purl.obolibrary.org/obo/RO_0000057		6		obmerged:FOODON	
http://purl.obolibrary.org/obo/CORE_0000070	has participant	http://purl.obolibrary.org/obo/RO_0000057		11		obmerged:MONDO	
http://purl.obolibrary.org/obo/CORE_0000070	has participant	http://purl.obolibrary.org/obo/RO_0000057		6		obmerged:PHIPO	
http://purl.obolibrary.org/obo/CORE_0000070	has participant	http://purl.obolibrary.org/obo/RO_0000057		6		obmerged:CL	
http://purl.obolibrary.org/obo/CORE_0000070	has participant	http://purl.obolibrary.org/obo/RO_0000057		178		obmerged:ENVO	
http://purl.obolibrary.org/obo/CORE_0000070	has participant	http://purl.obolibrary.org/obo/RO_0000057		70		obmerged:AGRO	
http://purl.obolibrary.org/obo/CORE_0000070	has participant	http://purl.obolibrary.org/obo/RO_0000057		23		obmerged:OBIB	
http://purl.obolibrary.org/obo/CORE_0000070	has participant	http://purl.obolibrary.org/obo/RO_0000057		2		obmerged:IDO	
http://purl.obolibrary.org/obo/CORE_0000070	has participant	http://purl.obolibrary.org/obo/RO_0000057		12		obmerged:PECO	
http://purl.obolibrary.org/obo/CORE_0000070	has participant	http://purl.obolibrary.org/obo/RO_0000057		6		obmerged:FBCV	
http://purl.obolibrary.org/obo/CORE_0000070	has participant	http://purl.obolibrary.org/obo/RO_0000057		11		obmerged:VO	
http://purl.obolibrary.org/obo/CORE_0000070	has participant	http://purl.obolibrary.org/obo/RO_0000057		11		obmerged:OMIABIS	
http://purl.obolibrary.org/obo/CORE_0000070	has participant	http://purl.obolibrary.org/obo/RO_0000057		7		http://purl.obolibrary.org/obo/obi/NIAID-GSC-BRC.owl	
http://purl.obolibrary.org/obo/CORE_0000070	has participant	http://purl.obolibrary.org/obo/RO_0000057		7		obmerged:DUO	
http://purl.obolibrary.org/obo/CORE_0000070	has participant	http://purl.obolibrary.org/obo/RO_0000057		8		obmerged:ERO	
http://purl.obolibrary.org/obo/CORE_0000070	has participant	http://purl.obolibrary.org/obo/RO_0000057		7		http://www.bioassayontology.org/merged/PNO	
http://purl.obolibrary.org/obo/CORE_0000070	has participant	http://purl.obolibrary.org/obo/RO_0000057		4		obmerged:ICDC	
http://purl.obolibrary.org/obo/CORE_0000070	has participant	http://purl.obolibrary.org/obo/RO_0000057		13		obmerged:OMRSE	
http://purl.obolibrary.org/obo/CORE_0000070	has participant	http://purl.obolibrary.org/obo/RO_0000057		89		obmerged:OVAE	
http://purl.obolibrary.org/obo/CORE_0000070	has participant	http://purl.obolibrary.org/obo/RO_0000057		5		obmerged:WBPHENOTYPE	
http://purl.obolibrary.org/obo/CORE_0000070	has participant	http://purl.obolibrary.org/obo/RO_0000057		5		obmerged:PLANP	
http://purl.obolibrary.org/obo/CORE_0000070	has participant	http://purl.obolibrary.org/obo/RO_0000057		5		obmerged:XPO	
http://purl.obolibrary.org/obo/CORE_0000070	has participant	http://purl.obolibrary.org/obo/RO_0000057		1		obmerged:IDOBRU	
http://purl.obolibrary.org/obo/CORE_0000070	has participant	http://purl.obolibrary.org/obo/RO_0000057		1		obmerged:ODAE	
http://purl.obolibrary.org/obo/CORE_0000070	has participant	http://purl.obolibrary.org/obo/RO_0000057		1		obmerged:NCRO	
http://purl.obolibrary.org/obo/CORE_0000070	has participant	http://purl.obolibrary.org/obo/RO_0000057		4		obmerged:DRON	
http://purl.obolibrary.org/obo/CORE_0000070	has participant	http://purl.obolibrary.org/obo/RO_0000057		22		obmerged:FLU	
http://purl.obolibrary.org/obo/CORE_0000070	has participant	http://purl.obolibrary.org/obo/RO_0000057		21		obmerged:PCO	
http://purl.obolibrary.org/obo/CORE_0000070	has participant	http://purl.obolibrary.org/obo/RO_0000057		34		obmerged:CLO	
http://purl.obolibrary.org/obo/CORE_0000070	has participant	http://purl.obolibrary.org/obo/RO_0000057		15		obmerged:OPMI	
