?x	?xl
<http://purl.obolibrary.org/obo/ZFA_0000416>	"presumptive endoderm"
<http://purl.obolibrary.org/obo/ZFA_0005403>	"anal fin lepidotrichium 5"
<http://purl.obolibrary.org/obo/ZFA_0001025>	"occipital lateral line neuromast"
<http://purl.obolibrary.org/obo/ZFA_0005097>	"caudal fin vasculature"
<http://purl.obolibrary.org/obo/ZFA_0001272>	"palatoquadrate arch"
<http://purl.obolibrary.org/obo/ZFA_0005588>	"comma-shaped body"
<http://purl.obolibrary.org/obo/ZFA_0001308>	"organism subdivision"
<http://purl.obolibrary.org/obo/ZFA_0001135>	"neural tube"
<http://purl.obolibrary.org/obo/ZFA_0001706>	"Purkinje cell layer corpus cerebelli"
<http://purl.obolibrary.org/obo/ZFA_0005895>	"trigeminal-facial chamber"
<http://purl.obolibrary.org/obo/ZFA_0000751>	"epaxial region somite 8"
<http://purl.obolibrary.org/obo/ZFA_0005436>	"pectoral fin nerve"
<http://purl.obolibrary.org/obo/ZFA_0000090>	"apical ectodermal ridge dorsal fin"
<http://purl.obolibrary.org/obo/ZFA_0000861>	"ventral oblique extraocular muscle"
<http://purl.obolibrary.org/obo/ZFA_0005546>	"pelvic fin actinotrichium"
<http://purl.obolibrary.org/obo/ZFA_0000248>	"magnocellular preoptic nucleus"
<http://purl.obolibrary.org/obo/ZFA_0005480>	"orbitosphenoid-prootic joint"
<http://purl.obolibrary.org/obo/ZFA_0000606>	"ventral oblique branchial muscle"
<http://purl.obolibrary.org/obo/ZFA_0005699>	"vmGy"
<http://purl.obolibrary.org/obo/ZFA_0005590>	"capillary loop nephron"
<http://purl.obolibrary.org/obo/ZFA_0001493>	"atypical epithelium"
<http://purl.obolibrary.org/obo/ZFA_0005638>	"scapulo-vertebral ligament"
<http://purl.obolibrary.org/obo/ZFA_0000869>	"epaxial region somite 23"
<http://purl.obolibrary.org/obo/ZFA_0000402>	"olfactory bulb"
<http://purl.obolibrary.org/obo/ZFA_0007060>	"dorsolateral field"
<http://purl.obolibrary.org/obo/ZFA_0007108>	"vertebra 25"
<http://purl.obolibrary.org/obo/ZFA_0001128>	"pharyngeal pouch 1"
<http://purl.obolibrary.org/obo/ZFA_0000717>	"apical ectodermal ridge median fin fold"
<http://purl.obolibrary.org/obo/ZFA_0000986>	"hypaxial region somite 27"
<http://purl.obolibrary.org/obo/ZFA_0000201>	"dorsal transverse"
<http://purl.obolibrary.org/obo/ZFA_0000396>	"nervous system"
<http://purl.obolibrary.org/obo/ZFA_0005256>	"intervillus pockets"
<http://purl.obolibrary.org/obo/ZFA_0005813>	"coronary capillary"
<http://purl.obolibrary.org/obo/ZFA_0000681>	"neural postzygapophysis"
<http://purl.obolibrary.org/obo/ZFA_0000193>	"diffuse nucleus inferior lobe"
<http://purl.obolibrary.org/obo/ZFA_0001689>	"anatomical line"
<http://purl.obolibrary.org/obo/ZFA_0000068>	"proneural cluster"
<http://purl.obolibrary.org/obo/ZFA_0005529>	"caudal fin principal ray 19"
<http://purl.obolibrary.org/obo/ZFA_0000209>	"lateral preglomerular nucleus"
<http://purl.obolibrary.org/obo/ZFA_0000543>	"medial longitudinal fasciculus"
<http://purl.obolibrary.org/obo/ZFA_0000812>	"neural crest telencephalon"
<http://purl.obolibrary.org/obo/ZFA_0000151>	"pronephros"
<http://purl.obolibrary.org/obo/ZFA_0005076>	"primordial vasculature"
<http://purl.obolibrary.org/obo/ZFA_0005421>	"autopalatine-maxillary joint"
<http://purl.obolibrary.org/obo/ZFA_0000304>	"ventral telencephalon"
<http://purl.obolibrary.org/obo/ZFA_0001043>	"sclerotome somite 27"
<http://purl.obolibrary.org/obo/ZFA_0005869>	"cerebellar plate"
<http://purl.obolibrary.org/obo/ZFA_0005359>	"dorsal fin lepidotrichium 5"
<http://purl.obolibrary.org/obo/ZFA_0000054>	"pericardium"
<http://purl.obolibrary.org/obo/ZFA_0001153>	"tooth placode"
<http://purl.obolibrary.org/obo/ZFA_0005158>	"tela chorioidea fourth ventricle"
<http://purl.obolibrary.org/obo/ZFA_0007076>	"central chamber of the maxillary blood sinus"
<http://purl.obolibrary.org/obo/ZFA_0005515>	"caudal fin principal ray 4"
<http://purl.obolibrary.org/obo/ZFA_0000457>	"ventral rectus"
<http://purl.obolibrary.org/obo/ZFA_0000632>	"reproductive system"
<http://purl.obolibrary.org/obo/ZFA_0000905>	"lateral mesenchyme derived from mesoderm"
<http://purl.obolibrary.org/obo/ZFA_0005373>	"dorsal fin distal radial 2"
<http://purl.obolibrary.org/obo/ZFA_0000256>	"pars subcommissuralis of ventral telencephalon"
<http://purl.obolibrary.org/obo/ZFA_0005822>	"dorsal interfilamental caudal muscle"
<http://purl.obolibrary.org/obo/ZFA_0005312>	"pronephric capsular space"
<http://purl.obolibrary.org/obo/ZFA_0001462>	"somite border"
<http://purl.obolibrary.org/obo/ZFA_0001056>	"myotome"
<http://purl.obolibrary.org/obo/ZFA_0007034>	"forebrain neural rod"
<http://purl.obolibrary.org/obo/ZFA_0001572>	"superior cervical ganglion"
<http://purl.obolibrary.org/obo/ZFA_0000124>	"liver primordium"
<http://purl.obolibrary.org/obo/ZFA_0000535>	"lateral reticular nucleus"
<http://purl.obolibrary.org/obo/ZFA_0000410>	"postcleithrum"
<http://purl.obolibrary.org/obo/ZFA_0001417>	"pelvic radial 1"
<http://purl.obolibrary.org/obo/ZFA_0005736>	"lacuna"
<http://purl.obolibrary.org/obo/ZFA_0000464>	"otic lateral line"
<http://purl.obolibrary.org/obo/ZFA_0000645>	"descending octaval nucleus"
<http://purl.obolibrary.org/obo/ZFA_0005264>	"primordial ligament"
<http://purl.obolibrary.org/obo/ZFA_0005790>	"hypophyseal capillary"
<http://purl.obolibrary.org/obo/ZFA_0000747>	"epaxial region somite 30"
<http://purl.obolibrary.org/obo/ZFA_0005144>	"ampullary nerve"
<http://purl.obolibrary.org/obo/ZFA_0000086>	"EVL"
<http://purl.obolibrary.org/obo/ZFA_0000418>	"pretectum"
<http://purl.obolibrary.org/obo/ZFA_0001302>	"vagal ganglion 1"
<http://purl.obolibrary.org/obo/ZFA_0005430>	"orbital foramen"
<http://purl.obolibrary.org/obo/ZFA_0000242>	"male organism"
<http://purl.obolibrary.org/obo/ZFA_0005102>	"presumptive median fin fold"
<http://purl.obolibrary.org/obo/ZFA_0005693>	"vmG3"
<http://purl.obolibrary.org/obo/ZFA_0005854>	"replacement  tooth 3V"
<http://purl.obolibrary.org/obo/ZFA_0001237>	"ceratobranchial 1 bone"
<http://purl.obolibrary.org/obo/ZFA_0000700>	"utricle"
<http://purl.obolibrary.org/obo/ZFA_0000449>	"torus longitudinalis"
<http://purl.obolibrary.org/obo/ZFA_0000895>	"hypaxial region somite 18"
<http://purl.obolibrary.org/obo/ZFA_0005365>	"dorsal fin pterygiophore 2"
<http://purl.obolibrary.org/obo/ZFA_0005084>	"metencephalic artery"
<http://purl.obolibrary.org/obo/ZFA_0001523>	"hypobranchial 4 cartilage"
<http://purl.obolibrary.org/obo/ZFA_0005379>	"dorsal fin distal radial 8"
<http://purl.obolibrary.org/obo/ZFA_0000570>	"optic primordium"
<http://purl.obolibrary.org/obo/ZFA_0005500>	"prootic bulla"
<http://purl.obolibrary.org/obo/ZFA_0001403>	"supraethmoid"
<http://purl.obolibrary.org/obo/ZFA_0007102>	"vertebra 19"
<http://purl.obolibrary.org/obo/ZFA_0001097>	"immature posterior macula"
<http://purl.obolibrary.org/obo/ZFA_0001122>	"primary germ layer"
<http://purl.obolibrary.org/obo/ZFA_0005250>	"capillary"
<http://purl.obolibrary.org/obo/ZFA_0000828>	"roof plate rhombomere 5"
<http://purl.obolibrary.org/obo/ZFA_0000853>	"somite 18"
<http://purl.obolibrary.org/obo/ZFA_0000680>	"sinoatrial valve"
<http://purl.obolibrary.org/obo/ZFA_0007080>	"maxillary barbel vasculature"
<http://purl.obolibrary.org/obo/ZFA_0000221>	"internal levator"
<http://purl.obolibrary.org/obo/ZFA_0005533>	"branched caudal fin ray"
<http://purl.obolibrary.org/obo/ZFA_0001683>	"corneal epithelium"
<http://purl.obolibrary.org/obo/ZFA_0000235>	"magnocellular superficial pretectal nucleus"
<http://purl.obolibrary.org/obo/ZFA_0001426>	"posterior naris"
<http://purl.obolibrary.org/obo/ZFA_0000331>	"commissure infima of Haller"
<http://purl.obolibrary.org/obo/ZFA_0005611>	"ectopterygoid-quadrate joint"
<http://purl.obolibrary.org/obo/ZFA_0005911>	"presumptive lateral nucleus of ventral telencephalon"
<http://purl.obolibrary.org/obo/ZFA_0000520>	"horizontal commissure"
<http://purl.obolibrary.org/obo/ZFA_0000345>	"dorsal rectus"
<http://purl.obolibrary.org/obo/ZFA_0001480>	"dorsal anterior lateral line nerve"
<http://purl.obolibrary.org/obo/ZFA_0005796>	"basal layer breeding tubercle"
<http://purl.obolibrary.org/obo/ZFA_0005721>	"central zone protoglomerulus 1"
<http://purl.obolibrary.org/obo/ZFA_0001343>	"telencephalon diencephalon boundary"
<http://purl.obolibrary.org/obo/ZFA_0001590>	"dermal bone"
<http://purl.obolibrary.org/obo/ZFA_0005468>	"frontal-pterotic joint"
<http://purl.obolibrary.org/obo/ZFA_0000866>	"epaxial region somite 15"
<http://purl.obolibrary.org/obo/ZFA_0005070>	"atrioventricular node"
<http://purl.obolibrary.org/obo/ZFA_0000673>	"hypobranchial artery"
<http://purl.obolibrary.org/obo/ZFA_0000814>	"opercular lateral line neuromast"
<http://purl.obolibrary.org/obo/ZFA_0005108>	"facial lymphatic vessel"
<http://purl.obolibrary.org/obo/ZFA_0000472>	"basioccipital"
<http://purl.obolibrary.org/obo/ZFA_0005353>	"vertebra 10"
<http://purl.obolibrary.org/obo/ZFA_0005624>	"replacement element"
<http://purl.obolibrary.org/obo/ZFA_0001246>	"epibranchial 2 bone"
<http://purl.obolibrary.org/obo/ZFA_0000165>	"inferior lobe"
<http://purl.obolibrary.org/obo/ZFA_0005025>	"dorsal longitudinal anastomotic vessel"
<http://purl.obolibrary.org/obo/ZFA_0001356>	"terminal nerve"
<http://purl.obolibrary.org/obo/ZFA_0000576>	"pterotic"
<http://purl.obolibrary.org/obo/ZFA_0005818>	"superficial caudal fin musculature"
<http://purl.obolibrary.org/obo/ZFA_0000013>	"cranial ganglion"
<http://purl.obolibrary.org/obo/ZFA_0001458>	"cranial cartilage"
<http://purl.obolibrary.org/obo/ZFA_0000184>	"cleithrum"
<http://purl.obolibrary.org/obo/ZFA_0000260>	"periventricular nucleus"
<http://purl.obolibrary.org/obo/ZFA_0005291>	"proximal straight tubule"
<http://purl.obolibrary.org/obo/ZFA_0000686>	"superficial grey and white zone"
<http://purl.obolibrary.org/obo/ZFA_0005782>	"intestinal opening"
<http://purl.obolibrary.org/obo/ZFA_0007011>	"vagal root"
<http://purl.obolibrary.org/obo/ZFA_0000123>	"liver"
<http://purl.obolibrary.org/obo/ZFA_0005574>	"lens capsule"
<http://purl.obolibrary.org/obo/ZFA_0007025>	"midbrain neural keel"
<http://purl.obolibrary.org/obo/ZFA_0000276>	"rostrolateral thalamic nucleus of Butler & Saidel"
<http://purl.obolibrary.org/obo/ZFA_0001076>	"intestinal bulb"
<http://purl.obolibrary.org/obo/ZFA_0001612>	"pharyngeal arch 1"
<http://purl.obolibrary.org/obo/ZFA_0005617>	"lateral ethmoid-supraethmoid"
<http://purl.obolibrary.org/obo/ZFA_0000386>	"macula"
<http://purl.obolibrary.org/obo/ZFA_0001592>	"claustrum bone"
<http://purl.obolibrary.org/obo/ZFA_0001186>	"collagenous dermal stroma"
<http://purl.obolibrary.org/obo/ZFA_0001411>	"sclerotic bone"
<http://purl.obolibrary.org/obo/ZFA_0005727>	"medial protoglomerulus 2"
<http://purl.obolibrary.org/obo/ZFA_0001349>	"stratum opticum"
<http://purl.obolibrary.org/obo/ZFA_0000026>	"hatching gland"
<http://purl.obolibrary.org/obo/ZFA_0005477>	"lateral ethmoid-frontal joint"
<http://purl.obolibrary.org/obo/ZFA_0001278>	"posterior chamber swim bladder"
<http://purl.obolibrary.org/obo/ZFA_0000665>	"rostral root of abducens nerve"
<http://purl.obolibrary.org/obo/ZFA_0000741>	"epaxial region somite 14"
<http://purl.obolibrary.org/obo/ZFA_0000080>	"trigeminal neural crest"
<http://purl.obolibrary.org/obo/ZFA_0001419>	"dorsal fin pterygiophore"
<http://purl.obolibrary.org/obo/ZFA_0000679>	"sensory root of facial nerve"
<http://purl.obolibrary.org/obo/ZFA_0001515>	"taenia marginalis posterior"
<http://purl.obolibrary.org/obo/ZFA_0005587>	"nephron progenitor"
<http://purl.obolibrary.org/obo/ZFA_0005149>	"distal epidermal cap"
<http://purl.obolibrary.org/obo/ZFA_0005689>	"dlG4"
<http://purl.obolibrary.org/obo/ZFA_0001625>	"optic nerve head"
<http://purl.obolibrary.org/obo/ZFA_0000749>	"epaxial region somite 9"
<http://purl.obolibrary.org/obo/ZFA_0005034>	"parachordal vessel"
<http://purl.obolibrary.org/obo/ZFA_0005560>	"parasphenoid-basioccipital joint"
<http://purl.obolibrary.org/obo/ZFA_0001231>	"pharyngeal arch 4 skeleton"
<http://purl.obolibrary.org/obo/ZFA_0000262>	"posterior semicircular canal"
<http://purl.obolibrary.org/obo/ZFA_0000443>	"supraorbital lateral line"
<http://purl.obolibrary.org/obo/ZFA_0005303>	"caudal fin lymph vessel"
<http://purl.obolibrary.org/obo/ZFA_0000005>	"artery"
<http://purl.obolibrary.org/obo/ZFA_0001169>	"vertebra 3"
<http://purl.obolibrary.org/obo/ZFA_0005317>	"pectoral fin fold"
<http://purl.obolibrary.org/obo/ZFA_0000962>	"sclerotome somite 7"
<http://purl.obolibrary.org/obo/ZFA_0000019>	"epiphysis"
<http://purl.obolibrary.org/obo/ZFA_0000372>	"interpeduncular nucleus medulla oblongata"
<http://purl.obolibrary.org/obo/ZFA_0005297>	"cranial blood vessel"
<http://purl.obolibrary.org/obo/ZFA_0000115>	"heart rudiment"
<http://purl.obolibrary.org/obo/ZFA_0000561>	"parasphenoid"
<http://purl.obolibrary.org/obo/ZFA_0005642>	"maxillo-rostroid ligament"
<http://purl.obolibrary.org/obo/ZFA_0001264>	"ovarian follicle stage IV"
<http://purl.obolibrary.org/obo/ZFA_0007066>	"glossopharyngeal neural crest"
<http://purl.obolibrary.org/obo/ZFA_0005399>	"anal fin lepidotrichium 1"
<http://purl.obolibrary.org/obo/ZFA_0001335>	"supradorsal"
<http://purl.obolibrary.org/obo/ZFA_0005505>	"vertebra 5-vertebra 6 joint"
<http://purl.obolibrary.org/obo/ZFA_0001127>	"visual system"
<http://purl.obolibrary.org/obo/ZFA_0005887>	"posterior basicapsular commissure"
<http://purl.obolibrary.org/obo/ZFA_0000072>	"somite 1"
<http://purl.obolibrary.org/obo/ZFA_0000782>	"lateral wall rhombomere 4"
<http://purl.obolibrary.org/obo/ZFA_0005408>	"maxillary barbel"
<http://purl.obolibrary.org/obo/ZFA_0001556>	"sympathetic chain ganglion"
<http://purl.obolibrary.org/obo/ZFA_0000108>	"fin"
<http://purl.obolibrary.org/obo/ZFA_0005462>	"otic duct"
<http://purl.obolibrary.org/obo/ZFA_0001084>	"epaxial myotome region"
<http://purl.obolibrary.org/obo/ZFA_0001500>	"auditory capsule"
<http://purl.obolibrary.org/obo/ZFA_0000030>	"macula utricle"
<http://purl.obolibrary.org/obo/ZFA_0001194>	"cranial neural crest"
<http://purl.obolibrary.org/obo/ZFA_0005840>	"intestinal lymphatic network"
<http://purl.obolibrary.org/obo/ZFA_0001250>	"pharyngobranchial 2 bone"
<http://purl.obolibrary.org/obo/ZFA_0007052>	"hyohyoideus"
<http://purl.obolibrary.org/obo/ZFA_0005566>	"anterior segment eye"
<http://purl.obolibrary.org/obo/ZFA_0005128>	"posterior intestine epithelium"
<http://purl.obolibrary.org/obo/ZFA_0000492>	"coracoradialis"
<http://purl.obolibrary.org/obo/ZFA_0001113>	"thecal cell layer"
<http://purl.obolibrary.org/obo/ZFA_0001360>	"parapineal organ"
<http://purl.obolibrary.org/obo/ZFA_0005658>	"lymph"
<http://purl.obolibrary.org/obo/ZFA_0005172>	"left liver lobe"
<http://purl.obolibrary.org/obo/ZFA_0007085>	"migratory neural crest"
<http://purl.obolibrary.org/obo/ZFA_0005754>	"primary islet"
<http://purl.obolibrary.org/obo/ZFA_0001376>	"presumptive ectoderm"
<http://purl.obolibrary.org/obo/ZFA_0001452>	"zone of polarizing activity pelvic fin bud"
<http://purl.obolibrary.org/obo/ZFA_0000226>	"lateral ethmoid"
<http://purl.obolibrary.org/obo/ZFA_0005282>	"nephron"
<http://purl.obolibrary.org/obo/ZFA_0001721>	"presumptive atrium primitive heart tube"
<http://purl.obolibrary.org/obo/ZFA_0001659>	"diencephalic nucleus"
<http://purl.obolibrary.org/obo/ZFA_0000941>	"nucleus of the medial longitudinal fasciculus synencephalon"
<http://purl.obolibrary.org/obo/ZFA_0000280>	"medial valvula cerebelli"
<http://purl.obolibrary.org/obo/ZFA_0000511>	"extraocular musculature"
<http://purl.obolibrary.org/obo/ZFA_0005616>	"quadrate-entopterygoid joint"
<http://purl.obolibrary.org/obo/ZFA_0005787>	"hypophyseal artery"
<http://purl.obolibrary.org/obo/ZFA_0005130>	"dorsal mesentery"
<http://purl.obolibrary.org/obo/ZFA_0000525>	"intercalarium"
<http://purl.obolibrary.org/obo/ZFA_0000390>	"medial preglomerular nucleus"
<http://purl.obolibrary.org/obo/ZFA_0001070>	"presumptive pronephric mesoderm"
<http://purl.obolibrary.org/obo/ZFA_0000519>	"hemal arch"
<http://purl.obolibrary.org/obo/ZFA_0001180>	"epidermal basal stratum"
<http://purl.obolibrary.org/obo/ZFA_0000939>	"middle lateral line neuromast"
<http://purl.obolibrary.org/obo/ZFA_0000788>	"mesenchyme dorsal fin"
<http://purl.obolibrary.org/obo/ZFA_0001431>	"primitive olfactory epithelium"
<http://purl.obolibrary.org/obo/ZFA_0005901>	"superior ocular sulcus"
<http://purl.obolibrary.org/obo/ZFA_0005344>	"preopticohypothalamic tract"
<http://purl.obolibrary.org/obo/ZFA_0001015>	"myotome somite 17"
<http://purl.obolibrary.org/obo/ZFA_0000046>	"retinal neural layer"
<http://purl.obolibrary.org/obo/ZFA_0000954>	"sclerotome somite 15"
<http://purl.obolibrary.org/obo/ZFA_0000293>	"synencephalon"
<http://purl.obolibrary.org/obo/ZFA_0001541>	"pelvic radial 2 cartilage"
<http://purl.obolibrary.org/obo/ZFA_0005143>	"dentine"
<http://purl.obolibrary.org/obo/ZFA_0000156>	"somite 20"
<http://purl.obolibrary.org/obo/ZFA_0000504>	"dorsal retractor"
<http://purl.obolibrary.org/obo/ZFA_0000329>	"chorion"
<http://purl.obolibrary.org/obo/ZFA_0001291>	"facial ganglion"
<http://purl.obolibrary.org/obo/ZFA_0005683>	"anteromedial  zone olfactory bulb"
<http://purl.obolibrary.org/obo/ZFA_0005426>	"coracoid foramen"
<http://purl.obolibrary.org/obo/ZFA_0000871>	"floor plate diencephalic region"
<http://purl.obolibrary.org/obo/ZFA_0005909>	"presumptive preglomerular region"
<http://purl.obolibrary.org/obo/ZFA_0000439>	"superficial pelvic abductor"
<http://purl.obolibrary.org/obo/ZFA_0005011>	"pseudobranchial artery"
<http://purl.obolibrary.org/obo/ZFA_0000614>	"abductor profundus"
<http://purl.obolibrary.org/obo/ZFA_0001119>	"dermis"
<http://purl.obolibrary.org/obo/ZFA_0001645>	"angular bone"
<http://purl.obolibrary.org/obo/ZFA_0005060>	"trabecular layer of ventricle"
<http://purl.obolibrary.org/obo/ZFA_0001173>	"dorsal fin"
<http://purl.obolibrary.org/obo/ZFA_0001444>	"choroid plexus third ventricle"
<http://purl.obolibrary.org/obo/ZFA_0007016>	"anterior neural plate"
<http://purl.obolibrary.org/obo/ZFA_0000894>	"hypaxial region somite 15"
<http://purl.obolibrary.org/obo/ZFA_0007070>	"otic sensory epithelium"
<http://purl.obolibrary.org/obo/ZFA_0000925>	"hypaxial region somite 10"
<http://purl.obolibrary.org/obo/ZFA_0000774>	"hypaxial region somite 28"
<http://purl.obolibrary.org/obo/ZFA_0005608>	"frontal-parietal joint"
<http://purl.obolibrary.org/obo/ZFA_0005393>	"otic sensory canal"
