?x	?xl
<http://purl.obolibrary.org/obo/DOID_0090013>	"severe combined immunodeficiency, autosomal recessive, T cell-negative, B cell-negative, Nk cell-positive"
<http://purl.obolibrary.org/obo/DOID_8409>	"microinvasive cervical squamous cell carcinoma"
<http://purl.obolibrary.org/obo/DOID_4136>	"myxosarcoma"
<http://purl.obolibrary.org/obo/DOID_5850>	"inferior myocardial infarction"
<http://purl.obolibrary.org/obo/DOID_0111759>	"Y-linked deafness 1"
<http://purl.obolibrary.org/obo/DOID_0070095>	"oculocutaneous albinism type IB"
<http://purl.obolibrary.org/obo/DOID_0110886>	"inflammatory bowel disease 9"
<http://purl.obolibrary.org/obo/DOID_0110077>	"arrhythmogenic right ventricular dysplasia 9"
<http://purl.obolibrary.org/obo/DOID_12397>	"entropion"
<http://purl.obolibrary.org/obo/DOID_10242>	"ehrlichiosis"
<http://purl.obolibrary.org/obo/DOID_0050428>	"nonepidermolytic palmoplantar keratoderma"
<http://purl.obolibrary.org/obo/DOID_5510>	"pineal dysgerminoma"
<http://purl.obolibrary.org/obo/DOID_0110418>	"retinitis pigmentosa Y-linked"
<http://purl.obolibrary.org/obo/DOID_0090054>	"episodic kinesigenic dyskinesia 2"
<http://purl.obolibrary.org/obo/DOID_7577>	"pancreatic foamy gland adenocarcinoma"
<http://purl.obolibrary.org/obo/DOID_758>	"situs inversus"
<http://purl.obolibrary.org/obo/DOID_0080437>	"early infantile epileptic encephalopathy 31"
<http://purl.obolibrary.org/obo/DOID_0110146>	"Bartter disease type 4b"@en
<http://purl.obolibrary.org/obo/DOID_0080570>	"congenital disorder of glycosylation It"
<http://purl.obolibrary.org/obo/DOID_0070020>	"autosomal dominant dyskeratosis congenita 4"
<http://purl.obolibrary.org/obo/DOID_0050469>	"Costello syndrome"
<http://purl.obolibrary.org/obo/DOID_0110459>	"dilated cardiomyopathy 1FF"
<http://purl.obolibrary.org/obo/DOID_0080290>	"familial erythrocytosis 5"@en
<http://purl.obolibrary.org/obo/DOID_0050817>	"Stargardt disease"
<http://purl.obolibrary.org/obo/DOID_7030>	"bronchial mucus gland adenoma"
<http://purl.obolibrary.org/obo/DOID_6459>	"lipoma of the rectum"
<http://purl.obolibrary.org/obo/DOID_876>	"pyomyositis"
<http://purl.obolibrary.org/obo/DOID_0050545>	"visceral heterotaxy"
<http://purl.obolibrary.org/obo/DOID_3952>	"adrenal cortex disease"
<http://purl.obolibrary.org/obo/DOID_0110382>	"retinitis pigmentosa 48"
<http://purl.obolibrary.org/obo/DOID_3458>	"breast adenocarcinoma"
<http://purl.obolibrary.org/obo/DOID_9786>	"bulbar polio"
<http://purl.obolibrary.org/obo/DOID_9351>	"diabetes mellitus"
<http://purl.obolibrary.org/obo/DOID_0080032>	"craniodiaphyseal dysplasia"
<http://purl.obolibrary.org/obo/DOID_0060528>	"tiger prawn allergy"@en
<http://purl.obolibrary.org/obo/DOID_0110624>	"primary ciliary dyskinesia 30"
<http://purl.obolibrary.org/obo/DOID_7459>	"acantholytic variant squamous cell breast carcinoma"
<http://purl.obolibrary.org/obo/DOID_0050858>	"Marshall-Smith syndrome"
<http://purl.obolibrary.org/obo/DOID_1837>	"diabetic ketoacidosis"
<http://purl.obolibrary.org/obo/DOID_12716>	"newborn respiratory distress syndrome"
<http://purl.obolibrary.org/obo/DOID_6101>	"signet ring cell variant cervical mucinous adenocarcinoma"
<http://purl.obolibrary.org/obo/DOID_0050710>	"3-Methylcrotonyl-CoA carboxylase deficiency"
<http://purl.obolibrary.org/obo/DOID_801>	"hemarthrosis"
<http://purl.obolibrary.org/obo/DOID_3141>	"mucinoses"
<http://purl.obolibrary.org/obo/DOID_0110700>	"hypotrichosis 3"
<http://purl.obolibrary.org/obo/DOID_60000>	"appendix disease"
<http://purl.obolibrary.org/obo/DOID_0080073>	"spina bifida occulta"
<http://purl.obolibrary.org/obo/DOID_2892>	"exocervical carcinoma"
<http://purl.obolibrary.org/obo/DOID_0080261>	"autosomal recessive nonsyndromic deafness 106"@en
<http://purl.obolibrary.org/obo/DOID_0050047>	"Flinders Island spotted fever"
<http://purl.obolibrary.org/obo/DOID_0070183>	"spermatogenic failure 5"
<http://purl.obolibrary.org/obo/DOID_0110974>	"brachydactyly type A1B"
<http://purl.obolibrary.org/obo/DOID_0110165>	"Charcot-Marie-Tooth disease type 2E"
<http://purl.obolibrary.org/obo/DOID_0050751>	"T-cell large granular lymphocyte leukemia"
<http://purl.obolibrary.org/obo/DOID_10330>	"slate pneumoconiosis"
<http://purl.obolibrary.org/obo/DOID_0110741>	"type 1 diabetes mellitus 2"
<http://purl.obolibrary.org/obo/DOID_614>	"lymphopenia"
<http://purl.obolibrary.org/obo/DOID_7665>	"non-gestational ovarian choriocarcinoma"
<http://purl.obolibrary.org/obo/DOID_0111809>	"syndromic microphthalmia 2"
<http://purl.obolibrary.org/obo/DOID_10031>	"compensatory emphysema"
<http://purl.obolibrary.org/obo/DOID_799>	"varicose veins"
<http://purl.obolibrary.org/obo/DOID_0060268>	"pontocerebellar hypoplasia type 2B"
<http://purl.obolibrary.org/obo/DOID_8704>	"genital herpes"
<http://purl.obolibrary.org/obo/DOID_0080478>	"peroxisome biogenesis disorder 3A"
<http://purl.obolibrary.org/obo/DOID_4439>	"central nervous system germ cell tumor"
<http://purl.obolibrary.org/obo/DOID_10952>	"nephritis"
<http://purl.obolibrary.org/obo/DOID_0050905>	"inflammatory myofibroblastic tumor"
<http://purl.obolibrary.org/obo/DOID_6547>	"heart lymphoma"
<http://purl.obolibrary.org/obo/DOID_7071>	"spinal cord dermoid cyst"
<http://purl.obolibrary.org/obo/DOID_0080643>	"B-lymphoblastic leukemia/lymphoma with BCR-ABL1"@en
<http://purl.obolibrary.org/obo/DOID_12064>	"mediastinum neurofibroma"
<http://purl.obolibrary.org/obo/DOID_0060200>	"amyotrophic lateral sclerosis type 9"
<http://purl.obolibrary.org/obo/DOID_0080120>	"mitochondrial DNA depletion syndrome 2"@en
<http://purl.obolibrary.org/obo/DOID_5375>	"hair follicle neoplasm"
<http://purl.obolibrary.org/obo/DOID_3499>	"gallbladder signet ring cell adenocarcinoma"
<http://purl.obolibrary.org/obo/DOID_9392>	"tracheitis"
<http://purl.obolibrary.org/obo/DOID_0050946>	"Charlevoix-Saguenay spastic ataxia"
<http://purl.obolibrary.org/obo/DOID_0110665>	"congenital myasthenic syndrome 3B"
<http://purl.obolibrary.org/obo/DOID_0060385>	"acrofacial dysostosis, Patagonia type"
<http://purl.obolibrary.org/obo/DOID_6712>	"anterior spinal artery syndrome"
<http://purl.obolibrary.org/obo/DOID_0050899>	"brain stem medulloblastoma"
<http://purl.obolibrary.org/obo/DOID_121>	"vaginal disease"
<http://purl.obolibrary.org/obo/DOID_0111348>	"multiple epiphyseal dysplasia with myopia and deafness"
<http://purl.obolibrary.org/obo/DOID_0080161>	"cutaneous candidiasis"@en
<http://purl.obolibrary.org/obo/DOID_0060822>	"syndromic X-linked intellectual disability Cabezas type"
<http://purl.obolibrary.org/obo/DOID_2733>	"skin atrophy"
<http://purl.obolibrary.org/obo/DOID_3664>	"mast cell neoplasm"
<http://purl.obolibrary.org/obo/DOID_10719>	"toxic diffuse goiter"
<http://purl.obolibrary.org/obo/DOID_3431>	"cerebritis"
<http://purl.obolibrary.org/obo/DOID_12798>	"mucopolysaccharidosis"
<http://purl.obolibrary.org/obo/DOID_0050792>	"multiple cutaneous and mucosal venous malformations"
<http://purl.obolibrary.org/obo/DOID_0110782>	"hereditary spastic paraplegia 31"
<http://purl.obolibrary.org/obo/DOID_0070233>	"Loeys-Dietz syndrome 4"
<http://purl.obolibrary.org/obo/DOID_5113>	"nutritional deficiency disease"
<http://purl.obolibrary.org/obo/DOID_0111061>	"familial hypobetalipoproteinemia 2"
<http://purl.obolibrary.org/obo/DOID_0060356>	"Vici syndrome"
<http://purl.obolibrary.org/obo/DOID_0050253>	"mesocestoidiasis"
<http://purl.obolibrary.org/obo/DOID_0060123>	"connective tissue benign neoplasm"
<http://purl.obolibrary.org/obo/DOID_6041>	"choroid spindle cell melanoma"
<http://purl.obolibrary.org/obo/DOID_3781>	"anovulation"
<http://purl.obolibrary.org/obo/DOID_9898>	"villonodular synovitis"
<http://purl.obolibrary.org/obo/DOID_0080509>	"Cornelia de Lange syndrome 5"@en
<http://purl.obolibrary.org/obo/DOID_13195>	"nontoxic goiter"
<http://purl.obolibrary.org/obo/DOID_277>	"chorioangioma"
<http://purl.obolibrary.org/obo/DOID_0111039>	"hypermethioninemia with deficiency of S-adenosylhomocysteine hydrolase"
<http://purl.obolibrary.org/obo/DOID_0110837>	"Usher syndrome type 1K"
<http://purl.obolibrary.org/obo/DOID_8826>	"colon carcinoma in situ"
<http://purl.obolibrary.org/obo/DOID_0060745>	"Doyne honeycomb retinal dystrophy"
<http://purl.obolibrary.org/obo/DOID_5463>	"cochlear disease"
<http://purl.obolibrary.org/obo/DOID_0060241>	"3-M syndrome"
<http://purl.obolibrary.org/obo/DOID_0050148>	"laryngotracheitis"
<http://purl.obolibrary.org/obo/DOID_0060698>	"hyperekplexia 3"
<http://purl.obolibrary.org/obo/DOID_3507>	"dermatofibrosarcoma protuberans"
<http://purl.obolibrary.org/obo/DOID_4645>	"retinal cancer"
<http://purl.obolibrary.org/obo/DOID_9540>	"vascular skin disease"
<http://purl.obolibrary.org/obo/DOID_4038>	"granulomatous gastritis"
<http://purl.obolibrary.org/obo/DOID_0111708>	"focal nonepidermolytic palmoplantar keratoderma"
<http://purl.obolibrary.org/obo/DOID_0050987>	"hypomyelinating leukoencephalopathy"
<http://purl.obolibrary.org/obo/DOID_0080090>	"reducing body myopathy"
<http://purl.obolibrary.org/obo/DOID_0111204>	"distal hereditary motor neuronopathy type 5A"
<http://purl.obolibrary.org/obo/DOID_6230>	"childhood teratoma of the ovary"
<http://purl.obolibrary.org/obo/DOID_162>	"cancer"
<http://purl.obolibrary.org/obo/DOID_7032>	"bile duct clear cell adenocarcinoma"
<http://purl.obolibrary.org/obo/DOID_3752>	"larynx verrucous carcinoma"
<http://purl.obolibrary.org/obo/DOID_0111389>	"mucopolysaccharidosis Ih/s"
<http://purl.obolibrary.org/obo/DOID_0060863>	"patterned macular dystrophy"
<http://purl.obolibrary.org/obo/DOID_0050729>	"neutral lipid storage disease"
<http://purl.obolibrary.org/obo/DOID_4079>	"heart valve disease"
<http://purl.obolibrary.org/obo/DOID_0070085>	"schizophrenia 9"
<http://purl.obolibrary.org/obo/DOID_0110319>	"hypertrophic cardiomyopathy 13"
<http://purl.obolibrary.org/obo/DOID_0060591>	"WHIM syndrome"
<http://purl.obolibrary.org/obo/DOID_4995>	"cervical adenomyoma"
<http://purl.obolibrary.org/obo/DOID_3009>	"breast neuroendocrine neoplasm"
<http://purl.obolibrary.org/obo/DOID_14268>	"sclerosing cholangitis"
<http://purl.obolibrary.org/obo/DOID_0090080>	"hypogonadotropic hypogonadism 16 with or without anosmia"
<http://purl.obolibrary.org/obo/DOID_4762>	"vasculogenic impotence"
<http://purl.obolibrary.org/obo/DOID_0111554>	"spondylometaphyseal dysplasia Kozlowski type"
<http://purl.obolibrary.org/obo/DOID_0070321>	"miliaria crystallina"@en
<http://purl.obolibrary.org/obo/DOID_8517>	"acute cor pulmonale"
<http://purl.obolibrary.org/obo/DOID_5154>	"borna disease"
<http://purl.obolibrary.org/obo/DOID_14033>	"malignant visceral pleura tumor"
<http://purl.obolibrary.org/obo/DOID_0111595>	"congenital contractural arachnodactyly"
<http://purl.obolibrary.org/obo/DOID_866>	"vein disease"
<http://purl.obolibrary.org/obo/DOID_0111127>	"nephronophthisis 20"
<http://purl.obolibrary.org/obo/DOID_0110925>	"familial hemophagocytic lymphohistiocytosis 5"
<http://purl.obolibrary.org/obo/DOID_9252>	"amino acid metabolic disorder"
<http://purl.obolibrary.org/obo/DOID_0060601>	"alpha-2-plasmin inhibitor deficiency"
<http://purl.obolibrary.org/obo/DOID_0110878>	"holoprosencephaly 5"
<http://purl.obolibrary.org/obo/DOID_0110002>	"3-methylglutaconic aciduria type 1"
<http://purl.obolibrary.org/obo/DOID_10283>	"prostate cancer"
<http://purl.obolibrary.org/obo/DOID_8867>	"molluscum contagiosum"
<http://purl.obolibrary.org/obo/DOID_8058>	"pituitary stalk meningioma"
<http://purl.obolibrary.org/obo/DOID_0060786>	"hypomyelinating leukodystrophy"
<http://purl.obolibrary.org/obo/DOID_0080246>	"Galloway-Mowat syndrome 4"@en
<http://purl.obolibrary.org/obo/DOID_0060219>	"lymph node adenoid cystic carcinoma"
<http://purl.obolibrary.org/obo/DOID_0050700>	"cardiomyopathy"
<http://purl.obolibrary.org/obo/DOID_0111749>	"mitochondrial complex V (ATP synthase) deficiency nuclear type 6"
<http://purl.obolibrary.org/obo/DOID_3908>	"lung non-small cell carcinoma"
<http://purl.obolibrary.org/obo/DOID_0110067>	"juvenile amyotrophic lateral sclerosis with dementia"
<http://purl.obolibrary.org/obo/DOID_0070173>	"spermatogenic failure 7"
<http://purl.obolibrary.org/obo/DOID_7315>	"Jewett-Marshall bladder cancer"
<http://purl.obolibrary.org/obo/DOID_14397>	"protozoal dysentery"
<http://purl.obolibrary.org/obo/DOID_0060569>	"hypertrichotic osteochondrodysplasia Cantu type"@en
<http://purl.obolibrary.org/obo/DOID_0060140>	"cortical deafness"
<http://purl.obolibrary.org/obo/DOID_12253>	"testicular lymphoma"
<http://purl.obolibrary.org/obo/DOID_2917>	"cryoglobulinemia"
<http://purl.obolibrary.org/obo/DOID_0070291>	"primary autosomal recessive microcephaly 4"
<http://purl.obolibrary.org/obo/DOID_0111432>	"essential tremor 5"
<http://purl.obolibrary.org/obo/DOID_0060181>	"ischemic colitis"
<http://purl.obolibrary.org/obo/DOID_1059>	"intellectual disability"
<http://purl.obolibrary.org/obo/DOID_10371>	"yaws"
<http://purl.obolibrary.org/obo/DOID_655>	"inherited metabolic disorder"
<http://purl.obolibrary.org/obo/DOID_0111417>	"familial chylomicronemia syndrome"
<http://purl.obolibrary.org/obo/DOID_0080334>	"aortic valve disease 2"@en
<http://purl.obolibrary.org/obo/DOID_6315>	"ovarian solid teratoma"
<http://purl.obolibrary.org/obo/DOID_8097>	"bladder hepatoid adenocarcinoma"
<http://purl.obolibrary.org/obo/DOID_0080287>	"spinocerebellar ataxia 45"@en
<http://purl.obolibrary.org/obo/DOID_6043>	"ciliary body spindle cell melanoma"
<http://purl.obolibrary.org/obo/DOID_0050741>	"alcohol dependence"
<http://purl.obolibrary.org/obo/DOID_1569>	"mechanical ectropion"
<http://purl.obolibrary.org/obo/DOID_420>	"hypertrichosis"
<http://purl.obolibrary.org/obo/DOID_13730>	"malignant renovascular hypertension"
<http://purl.obolibrary.org/obo/DOID_0080029>	"autosomal recessive spinocerebellar ataxia 16"
<http://purl.obolibrary.org/obo/DOID_0110432>	"dilated cardiomyopathy 1NN"
<http://purl.obolibrary.org/obo/DOID_4716>	"malignant gastric germ cell tumor"
<http://purl.obolibrary.org/obo/DOID_0060425>	"chromosome 8q21.11 deletion syndrome"
<http://purl.obolibrary.org/obo/DOID_7356>	"rectum sarcomatoid carcinoma"
<http://purl.obolibrary.org/obo/DOID_0070134>	"autosomal recessive cutis laxa type IIA"
<http://purl.obolibrary.org/obo/DOID_3138>	"acanthosis nigricans"
<http://purl.obolibrary.org/obo/DOID_12341>	"retroperitoneal sarcoma"
<http://purl.obolibrary.org/obo/DOID_0110473>	"autosomal recessive nonsyndromic deafness 18A"
<http://purl.obolibrary.org/obo/DOID_10327>	"anthracosis"
<http://purl.obolibrary.org/obo/DOID_0110738>	"neurodegeneration with brain iron accumulation 4"
<http://purl.obolibrary.org/obo/DOID_13185>	"esophageal diverticulosis"
<http://purl.obolibrary.org/obo/DOID_7996>	"familial glomangioma"
<http://purl.obolibrary.org/obo/DOID_0111505>	"palmoplantar keratoderma-deafness syndrome"
<http://purl.obolibrary.org/obo/DOID_2382>	"kernicterus"
<http://purl.obolibrary.org/obo/DOID_0080422>	"Dravet syndrome"
<http://purl.obolibrary.org/obo/DOID_0060812>	"syndromic X-linked intellectual disability Siderius type"
<http://purl.obolibrary.org/obo/DOID_0070274>	"hereditary nonpolyposis colorectal cancer type 2"
<http://purl.obolibrary.org/obo/DOID_0080375>	"gastroesophageal adenocarcinoma"@en
<http://purl.obolibrary.org/obo/DOID_0090129>	"carnitine palmitoyltransferase I deficiency"
<http://purl.obolibrary.org/obo/DOID_0060540>	"Hermansky-Pudlak syndrome 2"@en
<http://purl.obolibrary.org/obo/DOID_0110284>	"autosomal recessive limb-girdle muscular dystrophy type 2L"
<http://purl.obolibrary.org/obo/DOID_0050061>	"erysipeloid"
<http://purl.obolibrary.org/obo/DOID_0050802>	"Ehlers-Danlos syndrome progeroid type"
<http://purl.obolibrary.org/obo/DOID_7528>	"acute endometritis"
<http://purl.obolibrary.org/obo/DOID_0060853>	"Potocki-Lupski syndrome"
<http://purl.obolibrary.org/obo/DOID_0080117>	"mitochondrial complex III deficiency nuclear type 8"@en
<http://purl.obolibrary.org/obo/DOID_9254>	"mast-cell leukemia"
<http://purl.obolibrary.org/obo/DOID_461>	"muscle benign neoplasm"
<http://purl.obolibrary.org/obo/DOID_0050530>	"intermediate spinal muscular atrophy"
<http://purl.obolibrary.org/obo/DOID_0110520>	"autosomal recessive nonsyndromic deafness 7"
<http://purl.obolibrary.org/obo/DOID_11030>	"corneal edema"
<http://purl.obolibrary.org/obo/DOID_2512>	"nevoid basal cell carcinoma syndrome"
<http://purl.obolibrary.org/obo/DOID_0060581>	"Noonan syndrome 3"
<http://purl.obolibrary.org/obo/DOID_3210>	"Pelizaeus-Merzbacher disease"
<http://purl.obolibrary.org/obo/DOID_7211>	"fibrous meningioma"
<http://purl.obolibrary.org/obo/DOID_0080158>	"herpes simplex virus keratitis"@en
<http://purl.obolibrary.org/obo/DOID_4686>	"mucoepidermoid esophageal carcinoma"
<http://purl.obolibrary.org/obo/DOID_6139>	"uterine corpus epithelioid leiomyosarcoma"
<http://purl.obolibrary.org/obo/DOID_0110561>	"autosomal dominant nonsyndromic deafness 31"
<http://purl.obolibrary.org/obo/DOID_0111245>	"palmoplantar keratoderma and congenital alopecia 2"
<http://purl.obolibrary.org/obo/DOID_0070012>	"Seckel syndrome 5"
<http://purl.obolibrary.org/obo/DOID_0060394>	"chromosome 15q13.3 microdeletion syndrome"
<http://purl.obolibrary.org/obo/DOID_5976>	"occlusion precerebral artery"
<http://purl.obolibrary.org/obo/DOID_4922>	"breast secretory carcinoma"
<http://purl.obolibrary.org/obo/DOID_10456>	"tonsillitis"
<http://purl.obolibrary.org/obo/DOID_767>	"muscular atrophy"
<http://purl.obolibrary.org/obo/DOID_5453>	"pulmonary venoocclusive disease"
<http://purl.obolibrary.org/obo/DOID_0110779>	"hereditary spastic paraplegia 28"
<http://purl.obolibrary.org/obo/DOID_10184>	"spindle cell lipoma"
<http://purl.obolibrary.org/obo/DOID_9801>	"tuberculous peritonitis"
<http://purl.obolibrary.org/obo/DOID_13146>	"esophageal candidiasis"
<http://purl.obolibrary.org/obo/DOID_0111058>	"platelet-type bleeding disorder 12"
<http://purl.obolibrary.org/obo/DOID_9754>	"ganglion or cyst of synovium/tendon/bursa"
<http://purl.obolibrary.org/obo/DOID_13378>	"Kawasaki disease"
<http://purl.obolibrary.org/obo/DOID_0060900>	"Parkinson's disease 14"@en
<http://purl.obolibrary.org/obo/DOID_1829>	"urethral stricture"
<http://purl.obolibrary.org/obo/DOID_11193>	"syndactyly"
<http://purl.obolibrary.org/obo/DOID_0080463>	"early infantile epileptic encephalopathy 33"
<http://purl.obolibrary.org/obo/DOID_0080545>	"hyper IgE syndrome"@en
<http://purl.obolibrary.org/obo/DOID_5759>	"sebaceous gland neoplasm"
<http://purl.obolibrary.org/obo/DOID_13543>	"hyperparathyroidism"
<http://purl.obolibrary.org/obo/DOID_0080205>	"CAKUT"@en
<http://purl.obolibrary.org/obo/DOID_4500>	"hypokalemia"
<http://purl.obolibrary.org/obo/DOID_0060894>	"early-onset Parkinson's disease"
<http://purl.obolibrary.org/obo/DOID_3703>	"prostate colloid adenocarcinoma"
<http://purl.obolibrary.org/obo/DOID_0060642>	"recessive dystrophic epidermolysis bullosa"
<http://purl.obolibrary.org/obo/DOID_6567>	"uterine corpus myxoid leiomyosarcoma"
<http://purl.obolibrary.org/obo/DOID_9537>	"Lassa fever"
<http://purl.obolibrary.org/obo/DOID_2226>	"myeloproliferative neoplasm"
<http://purl.obolibrary.org/obo/DOID_3251>	"prostate embryonal rhabdomyosarcoma"
<http://purl.obolibrary.org/obo/DOID_0110490>	"autosomal recessive nonsyndromic deafness 31"
<http://purl.obolibrary.org/obo/DOID_0111605>	"distal arthrogryposis type 2A"
<http://purl.obolibrary.org/obo/DOID_6227>	"articular cartilage disease"
<http://purl.obolibrary.org/obo/DOID_1248>	"ocular hyperemia"
<http://purl.obolibrary.org/obo/DOID_4541>	"nominal aphasia"
<http://purl.obolibrary.org/obo/DOID_0111333>	"early-onset myopathy-areflexia-respiratory distress-dysphagia syndrome"
<http://purl.obolibrary.org/obo/DOID_0080199>	"colorectal carcinoma"@en
<http://purl.obolibrary.org/obo/DOID_5225>	"von Economo's disease"
<http://purl.obolibrary.org/obo/DOID_0050157>	"cryptogenic organizing pneumonia"
<http://purl.obolibrary.org/obo/DOID_0111100>	"maturity-onset diabetes of the young type 2"
<http://purl.obolibrary.org/obo/DOID_0050694>	"Brown-Vialetto-Van Laere syndrome"
<http://purl.obolibrary.org/obo/DOID_10544>	"pylorus cancer"
<http://purl.obolibrary.org/obo/DOID_3873>	"nodular medulloblastoma"
<http://purl.obolibrary.org/obo/DOID_0080236>	"autosomal dominant mental retardation 45"@en
<http://purl.obolibrary.org/obo/DOID_0111398>	"congenital dyserythropoietic anemia type Ia"
<http://purl.obolibrary.org/obo/DOID_0070318>	"dry beriberi"@en
<http://purl.obolibrary.org/obo/DOID_9842>	"total circumpapillary dystrophy of choroid"
<http://purl.obolibrary.org/obo/DOID_0111722>	"amelogenesis imperfecta type 3C"
<http://purl.obolibrary.org/obo/DOID_0050914>	"large intestine adenoma"
<http://purl.obolibrary.org/obo/DOID_0111099>	"maturity-onset diabetes of the young type 1"
<http://purl.obolibrary.org/obo/DOID_0110040>	"Alzheimer's disease 4"
<http://purl.obolibrary.org/obo/DOID_0111675>	"neurooculocardiogenitourinary syndrome"
<http://purl.obolibrary.org/obo/DOID_8646>	"substance-induced psychosis"
<http://purl.obolibrary.org/obo/DOID_6033>	"heart fibrosarcoma"
<http://purl.obolibrary.org/obo/DOID_1219>	"dicrocoeliasis"
<http://purl.obolibrary.org/obo/DOID_0080633>	"developmental cardiac valvular defect"@en
<http://purl.obolibrary.org/obo/DOID_7540>	"breast apocrine adenoma"
<http://purl.obolibrary.org/obo/DOID_11476>	"osteoporosis"
<http://purl.obolibrary.org/obo/DOID_9883>	"Becker muscular dystrophy"
<http://purl.obolibrary.org/obo/DOID_0080586>	"Van Maldergem syndrome 2"@en
<http://purl.obolibrary.org/obo/DOID_11243>	"anemia of prematurity"
<http://purl.obolibrary.org/obo/DOID_0110333>	"Leber congenital amaurosis 7"
