?x	?xl
<http://purl.obolibrary.org/obo/XAO_0004037>	"non-mineralized avascular GAG-rich matrix"
<http://purl.obolibrary.org/obo/XAO_0004063>	"dorsal fin"
<http://purl.obolibrary.org/obo/XAO_1000092>	"mature egg stage"
<http://purl.obolibrary.org/obo/XAO_0000025>	"hyoid crest"
<http://purl.obolibrary.org/obo/XAO_0000027>	"cranial ganglion"
<http://purl.obolibrary.org/obo/XAO_0004609>	"neural nucleus"
<http://purl.obolibrary.org/obo/XAO_0005242>	"posterior neural fold"
<http://purl.obolibrary.org/obo/XAO_0004323>	"mandibular head muscle"
<http://purl.obolibrary.org/obo/XAO_1000042>	"NF stage 26"
<http://purl.obolibrary.org/obo/XAO_0003207>	"carpus"
<http://purl.obolibrary.org/obo/XAO_0003213>	"tibia-fibula"
<http://purl.obolibrary.org/obo/XAO_0004480>	"forelimb digit 4"
<http://purl.obolibrary.org/obo/XAO_0004008>	"simple columnar epithelium"
<http://purl.obolibrary.org/obo/XAO_0000107>	"tail bud"
<http://purl.obolibrary.org/obo/XAO_0000234>	"germinal vesicle"
<http://purl.obolibrary.org/obo/XAO_0004488>	"diaphysis"
<http://purl.obolibrary.org/obo/XAO_0000116>	"capillary"
<http://purl.obolibrary.org/obo/XAO_0004147>	"vitelline vein"
<http://purl.obolibrary.org/obo/XAO_0004438>	"mm. levator arcuum branchialium II primordium"
<http://purl.obolibrary.org/obo/XAO_0004182>	"pericardium"
<http://purl.obolibrary.org/obo/XAO_0005191>	"ethmoid bone"
<http://purl.obolibrary.org/obo/XAO_0004044>	"non-mineralized hyaline cartilage tissue"
<http://purl.obolibrary.org/obo/XAO_1000023>	"NF stage 13"
<http://purl.obolibrary.org/obo/XAO_0004230>	"anterior hypothalamus"
<http://purl.obolibrary.org/obo/XAO_0005138>	"subcortical cytoplasm"
<http://purl.obolibrary.org/obo/XAO_0004330>	"m. levator mandibulae longus superficialis"
<http://purl.obolibrary.org/obo/XAO_0004474>	"periotic region"
<http://purl.obolibrary.org/obo/XAO_0004087>	"neural fold"
<http://purl.obolibrary.org/obo/XAO_0004127>	"m. geniohyoideus"
<http://purl.obolibrary.org/obo/XAO_0000172>	"muscle"
<http://purl.obolibrary.org/obo/XAO_0004373>	"processus lateralis hyalis"
<http://purl.obolibrary.org/obo/XAO_0000080>	"forelimb region"
<http://purl.obolibrary.org/obo/XAO_0004419>	"claw of hindlimb digit 3"
<http://purl.obolibrary.org/obo/XAO_0000231>	"follicle layer"
<http://purl.obolibrary.org/obo/XAO_0004201>	"odontode tissue"
<http://purl.obolibrary.org/obo/XAO_0000123>	"bone marrow"
<http://purl.obolibrary.org/obo/XAO_0000088>	"upper blastopore lip"
<http://purl.obolibrary.org/obo/XAO_0005063>	"external coil of the small intestine"
<http://purl.obolibrary.org/obo/XAO_0005294>	"mandibular nerve"
<http://purl.obolibrary.org/obo/XAO_0005002>	"multicellular anatomical structure"
<http://purl.obolibrary.org/obo/XAO_0004310>	"stapes"
<http://purl.obolibrary.org/obo/XAO_0004541>	"bed nucleus of the stria terminalis"
<http://purl.obolibrary.org/obo/XAO_0003032>	"digit"
<http://purl.obolibrary.org/obo/XAO_0004329>	"m. levator mandibulae longus profundus"
<http://purl.obolibrary.org/obo/XAO_0000396>	"head somite 1"
<http://purl.obolibrary.org/obo/XAO_0004071>	"optic chiasm"
<http://purl.obolibrary.org/obo/XAO_0003200>	"gut epithelium"
<http://purl.obolibrary.org/obo/XAO_0004079>	"rhombomere"
<http://purl.obolibrary.org/obo/XAO_0005263>	"anterior neuroectoderm"
<http://purl.obolibrary.org/obo/XAO_0000190>	"tympanic disk"
<http://purl.obolibrary.org/obo/XAO_0003175>	"otic region"
<http://purl.obolibrary.org/obo/XAO_0005154>	"plasma membrane"
<http://purl.obolibrary.org/obo/XAO_0000356>	"vascular endothelium"
<http://purl.obolibrary.org/obo/XAO_0004512>	"midgut primordium"
<http://purl.obolibrary.org/obo/XAO_0004365>	"fenestra basicranialis"
<http://purl.obolibrary.org/obo/XAO_0000074>	"involuting marginal zone"
<http://purl.obolibrary.org/obo/XAO_0000247>	"visceral pouch 2"
<http://purl.obolibrary.org/obo/XAO_0003003>	"unspecified"
<http://purl.obolibrary.org/obo/XAO_0003125>	"myotome of trunk somite 9"
<http://purl.obolibrary.org/obo/XAO_0005313>	"actin cytoskeleton"
<http://purl.obolibrary.org/obo/XAO_0000382>	"internal jugular vein"
<http://purl.obolibrary.org/obo/XAO_0000281>	"vegetal yolk mass"
<http://purl.obolibrary.org/obo/XAO_0000327>	"right spleen primordium"
<http://purl.obolibrary.org/obo/XAO_1000036>	"NF stage 20"
<http://purl.obolibrary.org/obo/XAO_0000430>	"Rathke's pouch"
<http://purl.obolibrary.org/obo/XAO_0000045>	"pre-chordal neural plate"
<http://purl.obolibrary.org/obo/XAO_0000218>	"appendage"
<http://purl.obolibrary.org/obo/XAO_0000449>	"branchial arch 2"
<http://purl.obolibrary.org/obo/XAO_0000336>	"heart primordium"
<http://purl.obolibrary.org/obo/XAO_0000178>	"peripheral nervous system"
<http://purl.obolibrary.org/obo/XAO_0005146>	"oval window"
<http://purl.obolibrary.org/obo/XAO_0004528>	"tail somite 18"
<http://purl.obolibrary.org/obo/XAO_0004264>	"zeugopod"
<http://purl.obolibrary.org/obo/XAO_0004495>	"iliac process primordium"
<http://purl.obolibrary.org/obo/XAO_1000070>	"NF stage 58"
<http://purl.obolibrary.org/obo/XAO_0000005>	"olfactory placode"
<http://purl.obolibrary.org/obo/XAO_1000007>	"tailbud stage"
<http://purl.obolibrary.org/obo/XAO_0005220>	"medial region"
<http://purl.obolibrary.org/obo/XAO_0005008>	"cilium"
<http://purl.obolibrary.org/obo/XAO_0000134>	"bile duct"
<http://purl.obolibrary.org/obo/XAO_0003132>	"myotome of trunk somite 12"
<http://purl.obolibrary.org/obo/XAO_0004214>	"accessory nerve"
<http://purl.obolibrary.org/obo/XAO_0000138>	"mesentery"
<http://purl.obolibrary.org/obo/XAO_0000307>	"anterior neural tube"
<http://purl.obolibrary.org/obo/XAO_0000313>	"head somite"
<http://purl.obolibrary.org/obo/XAO_0003038>	"simple organ"
<http://purl.obolibrary.org/obo/XAO_0003141>	"sclerotome of tail somite 17"
<http://purl.obolibrary.org/obo/XAO_0000429>	"cranial nerve"
<http://purl.obolibrary.org/obo/XAO_0005117>	"germinal granule"
<http://purl.obolibrary.org/obo/XAO_0000273>	"olfactory organ"
<http://purl.obolibrary.org/obo/XAO_0005010>	"growth cone"
<http://purl.obolibrary.org/obo/XAO_0004580>	"dorsal funiculus"
<http://purl.obolibrary.org/obo/XAO_0000422>	"tail somite 14"
<http://purl.obolibrary.org/obo/XAO_0000164>	"adrenal gland"
<http://purl.obolibrary.org/obo/XAO_0004466>	"serous membrane"
<http://purl.obolibrary.org/obo/XAO_1000043>	"NF stage 27"
<http://purl.obolibrary.org/obo/XAO_0004357>	"m. obliquus superior"
<http://purl.obolibrary.org/obo/XAO_0004588>	"subcommissural organ"
<http://purl.obolibrary.org/obo/XAO_0000343>	"aortic arch 2"
<http://purl.obolibrary.org/obo/XAO_0003074>	"vertebral column"
<http://purl.obolibrary.org/obo/XAO_0004416>	"claw primordium"
<http://purl.obolibrary.org/obo/XAO_0000465>	"caudal lateral line"
<http://purl.obolibrary.org/obo/XAO_0003221>	"retinal inner nuclear layer"
<http://purl.obolibrary.org/obo/XAO_0003009>	"disaggregated/reaggregated ectoderm treated with activin"
<http://purl.obolibrary.org/obo/XAO_0003112>	"sclerotome of head somite 4"
<http://purl.obolibrary.org/obo/XAO_0000120>	"external gill"
<http://purl.obolibrary.org/obo/XAO_0004022>	"cartilaginous condensation"
<http://purl.obolibrary.org/obo/XAO_0005319>	"actin filament"
<http://purl.obolibrary.org/obo/XAO_0004291>	"cell-free extract"
<http://purl.obolibrary.org/obo/XAO_0004525>	"medium cavity"
<http://purl.obolibrary.org/obo/XAO_0005212>	"proximal-distal axis"
<http://purl.obolibrary.org/obo/XAO_0004299>	"hand"
<http://purl.obolibrary.org/obo/XAO_0004559>	"lateral forebrain bundle"
<http://purl.obolibrary.org/obo/XAO_0004221>	"anterior lateral line placode"
<http://purl.obolibrary.org/obo/XAO_0004452>	"m. rectus superior primordium"
<http://purl.obolibrary.org/obo/XAO_0004065>	"ventral fin margin"
<http://purl.obolibrary.org/obo/XAO_0004105>	"pronephric tubule"
<http://purl.obolibrary.org/obo/XAO_0005247>	"hindgut endoderm"
<http://purl.obolibrary.org/obo/XAO_0005078>	"dorsomedial edge of myotome"
<http://purl.obolibrary.org/obo/XAO_0000294>	"blastocoel"
<http://purl.obolibrary.org/obo/XAO_0004349>	"m. constrictor laryngis"
<http://purl.obolibrary.org/obo/XAO_0004093>	"profundal placode"
<http://purl.obolibrary.org/obo/XAO_0000101>	"liver diverticulum"
<http://purl.obolibrary.org/obo/XAO_0005305>	"ventral endomesoderm"
<http://purl.obolibrary.org/obo/XAO_0004595>	"ventrolateral thalamic nucleus"
<http://purl.obolibrary.org/obo/XAO_0005041>	"lateral semicircular canal"
<http://purl.obolibrary.org/obo/XAO_0003104>	"myotome of head somite 1"
<http://purl.obolibrary.org/obo/XAO_0000239>	"hepato-pancreatic duct"
<http://purl.obolibrary.org/obo/XAO_0004423>	"trunk vasculature"
<http://purl.obolibrary.org/obo/XAO_0004141>	"spiral septum"
<http://purl.obolibrary.org/obo/XAO_0004432>	"m. orbitohyoideus primordium"
<http://purl.obolibrary.org/obo/XAO_0005049>	"prethalamus basal plate"
<http://purl.obolibrary.org/obo/XAO_0000374>	"dorsal lymph space"
<http://purl.obolibrary.org/obo/XAO_0004532>	"anterior amygdala"
<http://purl.obolibrary.org/obo/XAO_0000265>	"visceral pouch 6"
<http://purl.obolibrary.org/obo/XAO_0004057>	"tail tip"
<http://purl.obolibrary.org/obo/XAO_0004575>	"nucleus accumbens"
<http://purl.obolibrary.org/obo/XAO_0003066>	"hindlimb bud"
<http://purl.obolibrary.org/obo/XAO_0000052>	"cardinal vein"
<http://purl.obolibrary.org/obo/XAO_0004256>	"ventral abdominal vein"
<http://purl.obolibrary.org/obo/XAO_0000225>	"trigeminal placode"
<http://purl.obolibrary.org/obo/XAO_0004403>	"fibrocellular pad"
<http://purl.obolibrary.org/obo/XAO_0001011>	"blood vessel"
<http://purl.obolibrary.org/obo/XAO_1000054>	"NF stage 42"
<http://purl.obolibrary.org/obo/XAO_0005204>	"left-right axis"
<http://purl.obolibrary.org/obo/XAO_0000185>	"iris"
<http://purl.obolibrary.org/obo/XAO_0004028>	"fibrocartilage"
<http://purl.obolibrary.org/obo/XAO_1000014>	"NF stage 4 (8-cell)"
<http://purl.obolibrary.org/obo/XAO_0005251>	"anterior hindgut endoderm"
<http://purl.obolibrary.org/obo/XAO_0000023>	"skin"
<http://purl.obolibrary.org/obo/XAO_0004458>	"peripheral retina"
<http://purl.obolibrary.org/obo/XAO_0003050>	"fat body"
<http://purl.obolibrary.org/obo/XAO_0005065>	"sciatic nerve"
<http://purl.obolibrary.org/obo/XAO_0000390>	"caudal vein"
<http://purl.obolibrary.org/obo/XAO_0004194>	"appendicular ossicle"
<http://purl.obolibrary.org/obo/XAO_0005296>	"adherens junction"
<http://purl.obolibrary.org/obo/XAO_0000156>	"female genitalia"
<http://purl.obolibrary.org/obo/XAO_1000040>	"NF stage 24"
<http://purl.obolibrary.org/obo/XAO_0005124>	"pulmonary epithelium"
<http://purl.obolibrary.org/obo/XAO_0004567>	"magnocellular preoptic nucleus"
<http://purl.obolibrary.org/obo/XAO_0000340>	"right channel of ventral aorta"
<http://purl.obolibrary.org/obo/XAO_0004506>	"interdigital webbing"
<http://purl.obolibrary.org/obo/XAO_0004242>	"ischiadic artery"
<http://purl.obolibrary.org/obo/XAO_0003093>	"abducens nerve"
<http://purl.obolibrary.org/obo/XAO_0004014>	"membrane bone"
<http://purl.obolibrary.org/obo/XAO_0005281>	"dorso-lateral region"
<http://purl.obolibrary.org/obo/XAO_0004364>	"cornua trabecula"
<http://purl.obolibrary.org/obo/XAO_0000232>	"foregut"
<http://purl.obolibrary.org/obo/XAO_0000457>	"pyloric sphincter"
<http://purl.obolibrary.org/obo/XAO_0000114>	"artery"
<http://purl.obolibrary.org/obo/XAO_0005289>	"pia mater"
<http://purl.obolibrary.org/obo/XAO_0000192>	"inner ear"
<http://purl.obolibrary.org/obo/XAO_1000089>	"premetamorphosis stage"
<http://purl.obolibrary.org/obo/XAO_0004049>	"perichondrium"
<http://purl.obolibrary.org/obo/XAO_0004180>	"olfactory bulb"
<http://purl.obolibrary.org/obo/XAO_0005239>	"caudal notochord"
<http://purl.obolibrary.org/obo/XAO_0000142>	"genital system"
<http://purl.obolibrary.org/obo/XAO_1000021>	"NF stage 11"
<http://purl.obolibrary.org/obo/XAO_0004188>	"posterior branchial crest"
<http://purl.obolibrary.org/obo/XAO_0004335>	"m. orbitohyoideus"
<http://purl.obolibrary.org/obo/XAO_0000443>	"trunk lateral line"
<http://purl.obolibrary.org/obo/XAO_0000058>	"somite"
<http://purl.obolibrary.org/obo/XAO_0004125>	"atrioventricular valve leaflet"
<http://purl.obolibrary.org/obo/XAO_0004151>	"tail vasculature"
<http://purl.obolibrary.org/obo/XAO_0004160>	"cerebral vein"
<http://purl.obolibrary.org/obo/XAO_0000128>	"stomach"
<http://purl.obolibrary.org/obo/XAO_0004159>	"posterior cerebral vein"
<http://purl.obolibrary.org/obo/XAO_0004277>	"caudal fin skeleton"
<http://purl.obolibrary.org/obo/XAO_1000001>	"NF stage 1"
<http://purl.obolibrary.org/obo/XAO_0004168>	"metencephalic vein"
<http://purl.obolibrary.org/obo/XAO_0000094>	"gastrocoel roof plate"
<http://purl.obolibrary.org/obo/XAO_0000414>	"sclerotomal mesenchyme"
<http://purl.obolibrary.org/obo/XAO_0004327>	"eye muscle"
<http://purl.obolibrary.org/obo/XAO_0000204>	"peripheral nerve"
<http://purl.obolibrary.org/obo/XAO_0004460>	"choroid"
<http://purl.obolibrary.org/obo/XAO_0000169>	"bone tissue"
<http://purl.obolibrary.org/obo/XAO_0004248>	"epigastric artery"
<http://purl.obolibrary.org/obo/XAO_1000056>	"NF stage 44"
<http://purl.obolibrary.org/obo/XAO_0004351>	"laryngeal muscle"
<http://purl.obolibrary.org/obo/XAO_0005163>	"thoracic region"
<http://purl.obolibrary.org/obo/XAO_0004582>	"posteroventral tegmental nucleus"
<http://purl.obolibrary.org/obo/XAO_0004628>	"posterior ventral blood island"
<http://purl.obolibrary.org/obo/XAO_0004139>	"outflow tract"
<http://purl.obolibrary.org/obo/XAO_0004519>	"distal tubule"
<http://purl.obolibrary.org/obo/XAO_0000243>	"colon"
<http://purl.obolibrary.org/obo/XAO_0005211>	"right side"
<http://purl.obolibrary.org/obo/XAO_0004307>	"head mesenchyme"
<http://purl.obolibrary.org/obo/XAO_0004284>	"pectoral appendage"
<http://purl.obolibrary.org/obo/XAO_0000406>	"trunk somite 1"
<http://purl.obolibrary.org/obo/XAO_0005320>	"roof of mouth"
<http://purl.obolibrary.org/obo/XAO_0004175>	"nasociliary artery"
<http://purl.obolibrary.org/obo/XAO_0003044>	"endomesoderm"
<http://purl.obolibrary.org/obo/XAO_1000027>	"NF stage 17"
<http://purl.obolibrary.org/obo/XAO_0004083>	"rhombomere R5"
<http://purl.obolibrary.org/obo/XAO_0004234>	"bulbous arteriosis"
<http://purl.obolibrary.org/obo/XAO_0005029>	"neuropil of the optic tectum"
<http://purl.obolibrary.org/obo/XAO_0003153>	"larval immune system"
<http://purl.obolibrary.org/obo/XAO_0000334>	"mesonephric late distal tubule"
<http://purl.obolibrary.org/obo/XAO_0004343>	"mm. levator arcuum branchialium IV"
<http://purl.obolibrary.org/obo/XAO_0001019>	"proctodeum"
<http://purl.obolibrary.org/obo/XAO_0000176>	"dermal system"
<http://purl.obolibrary.org/obo/XAO_0005144>	"footplate of the stapes"
<http://purl.obolibrary.org/obo/XAO_0005170>	"left-right organizer"
<http://purl.obolibrary.org/obo/XAO_0000368>	"ophthalmic artery"
<http://purl.obolibrary.org/obo/XAO_0004377>	"processus posterior hyalis"
<http://purl.obolibrary.org/obo/XAO_0004205>	"gall bladder primordium"
<http://purl.obolibrary.org/obo/XAO_0005187>	"neurohypophysis"
<http://purl.obolibrary.org/obo/XAO_0005006>	"right"
<http://purl.obolibrary.org/obo/XAO_0000132>	"liver and biliary system"
<http://purl.obolibrary.org/obo/XAO_0005080>	"dermomyotome"
<http://purl.obolibrary.org/obo/XAO_0000305>	"cranial placode"
<http://purl.obolibrary.org/obo/XAO_0000136>	"pancreas"
<http://purl.obolibrary.org/obo/XAO_0004545>	"dorsal column nucleus"
<http://purl.obolibrary.org/obo/XAO_0004314>	"digit-joint region"
<http://purl.obolibrary.org/obo/XAO_0000278>	"animal part, late involuting"
<http://purl.obolibrary.org/obo/XAO_0003036>	"forelimb digit"
<http://purl.obolibrary.org/obo/XAO_0005015>	"axon"
<http://purl.obolibrary.org/obo/XAO_0000427>	"gasserian ganglion"
<http://purl.obolibrary.org/obo/XAO_1000048>	"NF stage 33 and 34"
<http://purl.obolibrary.org/obo/XAO_0004080>	"rhombomere R2"
<http://purl.obolibrary.org/obo/XAO_0003171>	"orbital region"
<http://purl.obolibrary.org/obo/XAO_0005150>	"m. levator scapulae inferior"
<http://purl.obolibrary.org/obo/XAO_0004615>	"basal body"
<http://purl.obolibrary.org/obo/XAO_0000070>	"ventro-lateral marginal zone"
<http://purl.obolibrary.org/obo/XAO_0003079>	"caudal vertebra"
<http://purl.obolibrary.org/obo/XAO_0003180>	"branchial arch skeleton"
<http://purl.obolibrary.org/obo/XAO_0004473>	"ventral mesoderm"
<http://purl.obolibrary.org/obo/XAO_0000341>	"aortic arch"
<http://purl.obolibrary.org/obo/XAO_0003179>	"ventral hyoid arch skeleton"
<http://purl.obolibrary.org/obo/XAO_0005158>	"pylorus"
<http://purl.obolibrary.org/obo/XAO_0000461>	"trunk placode"
<http://purl.obolibrary.org/obo/XAO_0000463>	"middle lateral line"
<http://purl.obolibrary.org/obo/XAO_0000078>	"blastopore lip"
<http://purl.obolibrary.org/obo/XAO_0003188>	"proximal"
<http://purl.obolibrary.org/obo/XAO_0003007>	"anatomical entity in vitro"
<http://purl.obolibrary.org/obo/XAO_0003110>	"myotome of trunk somite 3"
<http://purl.obolibrary.org/obo/XAO_0005217>	"posterior region"
<http://purl.obolibrary.org/obo/XAO_0003129>	"sclerotome of trunk somite 11"
<http://purl.obolibrary.org/obo/XAO_0005317>	"neuron projection"
<http://purl.obolibrary.org/obo/XAO_0000251>	"visceral pouch 3"
<http://purl.obolibrary.org/obo/XAO_0004297>	"forelimb zeugopod"
<http://purl.obolibrary.org/obo/XAO_0004444>	"m. geniohyoideus primordium"
<http://purl.obolibrary.org/obo/XAO_0004601>	"prosomere 6"
<http://purl.obolibrary.org/obo/XAO_0000285>	"pronephric nephron"
<http://purl.obolibrary.org/obo/XAO_0004566>	"locus coeruleus"
<http://purl.obolibrary.org/obo/XAO_0004103>	"chordal neural plate border"
<http://purl.obolibrary.org/obo/XAO_0003052>	"oviduct"
<http://purl.obolibrary.org/obo/XAO_0004196>	"cementum"
<http://purl.obolibrary.org/obo/XAO_0000106>	"post-anal gut"
<http://purl.obolibrary.org/obo/XAO_0003218>	"retinal outer plexiform layer"
<http://purl.obolibrary.org/obo/XAO_0004260>	"pharyngeal pouch"
<http://purl.obolibrary.org/obo/XAO_0004491>	"hindlimb bud tip"
<http://purl.obolibrary.org/obo/XAO_0003109>	"myotome of trunk somite 2"
<http://purl.obolibrary.org/obo/XAO_0004000>	"duct"
<http://purl.obolibrary.org/obo/XAO_0003086>	"suspensorium"
<http://purl.obolibrary.org/obo/XAO_0004019>	"vertebra"
<http://purl.obolibrary.org/obo/XAO_0004268>	"posterior lateral line"
<http://purl.obolibrary.org/obo/XAO_0004499>	"postsacral vertebra"
<http://purl.obolibrary.org/obo/XAO_1000074>	"NF stage 62"
<http://purl.obolibrary.org/obo/XAO_0003195>	"vestibuloauditory system"
<http://purl.obolibrary.org/obo/XAO_0004537>	"anterodorsal tegmental nucleus"
<http://purl.obolibrary.org/obo/XAO_0005224>	"postero-ventral region"
<http://purl.obolibrary.org/obo/XAO_0004430>	"m. intermandibularis primordium"
<http://purl.obolibrary.org/obo/XAO_0004218>	"palatoquadrate"
<http://purl.obolibrary.org/obo/XAO_0005056>	"supraoptoparaventricular region"
<http://purl.obolibrary.org/obo/XAO_0003145>	"basilar papilla"
<http://purl.obolibrary.org/obo/XAO_0004055>	"mineralized cartilage tissue"
<http://purl.obolibrary.org/obo/XAO_0004479>	"forelimb digit 3"
<http://purl.obolibrary.org/obo/XAO_0004401>	"apical epithelial cap"
<http://purl.obolibrary.org/obo/XAO_1000060>	"NF stage 48"
<http://purl.obolibrary.org/obo/XAO_0003225>	"retinal inner plexiform layer"
<http://purl.obolibrary.org/obo/XAO_0000352>	"aortic arch 5"
<http://purl.obolibrary.org/obo/XAO_0000183>	"sclera"
<http://purl.obolibrary.org/obo/XAO_0003116>	"sclerotome of trunk somite 4"
<http://purl.obolibrary.org/obo/XAO_0004026>	"endoskeleton"
<http://purl.obolibrary.org/obo/XAO_0004153>	"retinal blood vessel"
<http://purl.obolibrary.org/obo/XAO_0000091>	"head endoderm"
<http://purl.obolibrary.org/obo/XAO_0004035>	"osteoid"
<http://purl.obolibrary.org/obo/XAO_0004061>	"dorsal fin margin"
<http://purl.obolibrary.org/obo/XAO_0000099>	"branchial arch"
<http://purl.obolibrary.org/obo/XAO_0005074>	"skin seromucous gland"
<http://purl.obolibrary.org/obo/XAO_0004321>	"dorsal caudal lymphatic vessel"
<http://purl.obolibrary.org/obo/XAO_0004109>	"regenerating eye"
<http://purl.obolibrary.org/obo/XAO_0000154>	"bladder"
<http://purl.obolibrary.org/obo/XAO_0005122>	"microtubule"
<http://purl.obolibrary.org/obo/XAO_0000298>	"dorsal"
<http://purl.obolibrary.org/obo/XAO_0004504>	"periosteum (sensu fibrous layer)"
<http://purl.obolibrary.org/obo/XAO_0003091>	"trochlear nerve"
<http://purl.obolibrary.org/obo/XAO_0004006>	"multilaminar epithelium"
<http://purl.obolibrary.org/obo/XAO_0004486>	"organ part"
<http://purl.obolibrary.org/obo/XAO_0000455>	"biliary tree"
<http://purl.obolibrary.org/obo/XAO_0000197>	"lagena"
<http://purl.obolibrary.org/obo/XAO_0003099>	"fourth ventricle"
<http://purl.obolibrary.org/obo/XAO_0000110>	"glomeral mesenchyme"
<http://purl.obolibrary.org/obo/XAO_0000001>	"ectoderm"
<http://purl.obolibrary.org/obo/XAO_0004436>	"m. transversus ventralis II primordium"
<http://purl.obolibrary.org/obo/XAO_0000405>	"head somite 4"
<http://purl.obolibrary.org/obo/XAO_1000087>	"oocyte stage V"
<http://purl.obolibrary.org/obo/XAO_0004172>	"subintestinal vein"
<http://purl.obolibrary.org/obo/XAO_1000026>	"NF stage 16"
<http://purl.obolibrary.org/obo/XAO_0000387>	"hepatic vein"
<http://purl.obolibrary.org/obo/XAO_0004042>	"muscular system"
<http://purl.obolibrary.org/obo/XAO_0000140>	"urogenital system"
<http://purl.obolibrary.org/obo/XAO_0003062>	"hindlimb skeleton"
<http://purl.obolibrary.org/obo/XAO_0004239>	"hindlimb digit 1"
<http://purl.obolibrary.org/obo/XAO_0005136>	"dorsal involuting marginal zone"
<http://purl.obolibrary.org/obo/XAO_0004579>	"posterior commissure"
<http://purl.obolibrary.org/obo/XAO_0000210>	"spinal ganglion"
<http://purl.obolibrary.org/obo/XAO_0000441>	"infraorbital lateral line primordium"
<http://purl.obolibrary.org/obo/XAO_0000056>	"hypochord"
<http://purl.obolibrary.org/obo/XAO_0003166>	"appendicular skeleton"
<http://purl.obolibrary.org/obo/XAO_0000229>	"fasciculated network of fibrils"
<http://purl.obolibrary.org/obo/XAO_0000170>	"cartilage tissue"
<http://purl.obolibrary.org/obo/XAO_0005208>	"dorsal side"
<http://purl.obolibrary.org/obo/XAO_0000189>	"auditory apparatus"
<http://purl.obolibrary.org/obo/XAO_0005304>	"dorsal endomesoderm"
<http://purl.obolibrary.org/obo/XAO_0000126>	"oral cavity"
<http://purl.obolibrary.org/obo/XAO_0004594>	"ventral pallium"
<http://purl.obolibrary.org/obo/XAO_0004539>	"basal forebrain"
<http://purl.obolibrary.org/obo/XAO_0004275>	"axial ossicle"
<http://purl.obolibrary.org/obo/XAO_0000086>	"ciliary marginal zone"
<http://purl.obolibrary.org/obo/XAO_0004166>	"left omphalomesenteric vein"
<http://purl.obolibrary.org/obo/XAO_0000259>	"paraxial mesoderm"
<http://purl.obolibrary.org/obo/XAO_0005292>	"nasociliary nerve"
<http://purl.obolibrary.org/obo/XAO_0005000>	"matrix-based tissue"
<http://purl.obolibrary.org/obo/XAO_1000018>	"NF stage 8"
<http://purl.obolibrary.org/obo/XAO_0000412>	"trunk somite 7"
<http://purl.obolibrary.org/obo/XAO_0003137>	"sclerotome of tail somite 15"
<http://purl.obolibrary.org/obo/XAO_0004074>	"intersomitic region"
<http://purl.obolibrary.org/obo/XAO_0003030>	"forelimb"
<http://purl.obolibrary.org/obo/XAO_0000318>	"glomus"
<http://purl.obolibrary.org/obo/XAO_0000421>	"trunk somite 13"
<http://purl.obolibrary.org/obo/XAO_0000394>	"pulmonary vein"
<http://purl.obolibrary.org/obo/XAO_0000036>	"animal cap"
<http://purl.obolibrary.org/obo/XAO_0000209>	"ganglion"
<http://purl.obolibrary.org/obo/XAO_0005128>	"posterior foregut"
<http://purl.obolibrary.org/obo/XAO_0004360>	"ceratobranchial II"
