?x	?xl
<http://purl.obolibrary.org/obo/HP_0010726>	"Prominent corneal nerve fibers"
<http://purl.obolibrary.org/obo/HP_0025314>	"Choroidal nevus"@en
<http://purl.obolibrary.org/obo/HP_0012371>	"Hyperplasia of midface"
<http://purl.obolibrary.org/obo/HP_0008496>	"Multiple rows of eyelashes"
<http://purl.obolibrary.org/obo/HP_0002105>	"Hemoptysis"
<http://purl.obolibrary.org/obo/HP_0030870>	"Abnormality of spinal facet joint"
<http://purl.obolibrary.org/obo/HP_0012184>	"Increased HDL cholesterol concentration"
<http://purl.obolibrary.org/obo/HP_0040057>	"Abnormality of nasal hair"
<http://purl.obolibrary.org/obo/HP_0030683>	"Vaginitis"
<http://purl.obolibrary.org/obo/HP_0025535>	"Shawl sign"@en
<http://purl.obolibrary.org/obo/HP_0003911>	"Flared humeral metaphysis"
<http://purl.obolibrary.org/obo/HP_0007814>	"Retinal pigment epithelial mottling"
<http://purl.obolibrary.org/obo/HP_0020080>	"Erythrocyte inclusion bodies"
<http://purl.obolibrary.org/obo/HP_0007200>	"Episodic hypersomnia"
<http://purl.obolibrary.org/obo/HP_0030848>	"Elevated jugular venous pressure"
<http://purl.obolibrary.org/obo/HP_0004979>	"Metaphyseal sclerosis"
<http://purl.obolibrary.org/obo/HP_0012272>	"J wave"
<http://purl.obolibrary.org/obo/HP_0004289>	"Sclerotic foci in hand bones"
<http://purl.obolibrary.org/obo/HP_0002006>	"Facial cleft"
<http://purl.obolibrary.org/obo/HP_0025142>	"Constitutional symptom"@en
<http://purl.obolibrary.org/obo/HP_0030771>	"Mallet finger"
<http://purl.obolibrary.org/obo/HP_0025623>	"Abnormal proportion of CD4+ effector memory cells"@en
<http://purl.obolibrary.org/obo/HP_0007421>	"Telangiectases of the cheeks"
<http://purl.obolibrary.org/obo/HP_0001791>	"Fetal ascites"
<http://purl.obolibrary.org/obo/HP_0007902>	"Vitreous hemorrhage"
<http://purl.obolibrary.org/obo/HP_0012619>	"Multiple bladder diverticula"
<http://purl.obolibrary.org/obo/HP_0007715>	"Weak extraocular muscles"
<http://purl.obolibrary.org/obo/HP_0030936>	"Abnormal layering of muscularis propria"
<http://purl.obolibrary.org/obo/HP_0008050>	"Abnormality of the palpebral fissures"
<http://purl.obolibrary.org/obo/HP_0030749>	"Grade II preterm intraventricular hemorrhage"
<http://purl.obolibrary.org/obo/HP_0004377>	"Hematological neoplasm"
<http://purl.obolibrary.org/obo/HP_0025230>	"Tendonitis"@en
<http://purl.obolibrary.org/obo/HP_0012707>	"Elevated brain lactate level by MRS"
<http://purl.obolibrary.org/obo/HP_0004598>	"Supernumerary vertebral ossification centers"
<http://purl.obolibrary.org/obo/HP_0009045>	"Exercise-induced rhabdomyolysis"
<http://purl.obolibrary.org/obo/HP_0032735>	"Focal aware emotional seizure with anger"
<http://purl.obolibrary.org/obo/HP_0430005>	"Abnormality of ethmoid bone"
<http://purl.obolibrary.org/obo/HP_0010691>	"Mirror image foot polydactyly"
<http://purl.obolibrary.org/obo/HP_0005790>	"Short mandibular condyles"
<http://purl.obolibrary.org/obo/HP_0009608>	"Complete duplication of proximal phalanx of the thumb"
<http://purl.obolibrary.org/obo/HP_0031985>	"Esophageal exudate"
<http://purl.obolibrary.org/obo/HP_0004686>	"Short third metatarsal"
<http://purl.obolibrary.org/obo/HP_0000599>	"Abnormality of the frontal hairline"
<http://purl.obolibrary.org/obo/HP_0001646>	"Abnormal aortic valve morphology"
<http://purl.obolibrary.org/obo/HP_0031295>	"Left atrial enlargement"
<http://purl.obolibrary.org/obo/HP_0004523>	"Long eyebrows"
<http://purl.obolibrary.org/obo/HP_0032137>	"Decreased circulating IgG3 level"
<http://purl.obolibrary.org/obo/HP_0003044>	"Shoulder flexion contracture"
<http://purl.obolibrary.org/obo/HP_0032618>	"Renal necrosis"
<http://purl.obolibrary.org/obo/HP_0011545>	"Abnormal connection of the cardiac segments"
<http://purl.obolibrary.org/obo/HP_0010574>	"Abnormality of the epiphysis of the femoral head"
<http://purl.obolibrary.org/obo/HP_0002585>	"Abnormality of the peritoneum"
<http://purl.obolibrary.org/obo/HP_0009519>	"Ivory epiphysis of the middle phalanx of the 2nd finger"
<http://purl.obolibrary.org/obo/HP_0000687>	"Widely spaced teeth"
<http://purl.obolibrary.org/obo/HP_0100592>	"Peritoneal abscess"
<http://purl.obolibrary.org/obo/HP_0031383>	"Abnormal lymphocyte surface marker expression"
<http://purl.obolibrary.org/obo/HP_0004611>	"Anterior concavity of thoracic vertebrae"
<http://purl.obolibrary.org/obo/HP_0032225>	"Perifollicular fibroma"
<http://purl.obolibrary.org/obo/HP_0032706>	"Focal aware cognitive seizure with left-right confusion"
<http://purl.obolibrary.org/obo/HP_0040203>	"Abnormal CSF neopterin level"
<http://purl.obolibrary.org/obo/HP_0012560>	"Decreased T3/T4 ratio"
<http://purl.obolibrary.org/obo/HP_0011633>	"Complete left sided absence of pericardium"
<http://purl.obolibrary.org/obo/HP_0012373>	"Abnormal eye physiology"
<http://purl.obolibrary.org/obo/HP_0000294>	"Low anterior hairline"
<http://purl.obolibrary.org/obo/HP_0002673>	"Coxa valga"
<http://purl.obolibrary.org/obo/HP_0032313>	"Frontotemporal hypertrichosis"
<http://purl.obolibrary.org/obo/HP_0030345>	"Abnormal circulating luteinizing hormone level"
<http://purl.obolibrary.org/obo/HP_0010883>	"Aortic valve atresia"
<http://purl.obolibrary.org/obo/HP_0010193>	"Duplication of distal phalanx of toe"
<http://purl.obolibrary.org/obo/HP_0040104>	"Osseous stenosis of the external auditory canal"
<http://purl.obolibrary.org/obo/HP_0012461>	"Bacteriuria"
<http://purl.obolibrary.org/obo/HP_0002280>	"Enlarged cisterna magna"
<http://purl.obolibrary.org/obo/HP_0002075>	"Dysdiadochokinesis"
<http://purl.obolibrary.org/obo/HP_0030228>	"Abnormal muscle fiber valosin-containing protein"
<http://purl.obolibrary.org/obo/HP_0007833>	"Anterior chamber synechiae"
<http://purl.obolibrary.org/obo/HP_0003419>	"Low back pain"
<http://purl.obolibrary.org/obo/HP_0100189>	"Stippling of the epiphysis of the middle phalanx of the 4th toe"
<http://purl.obolibrary.org/obo/HP_0002340>	"Caudate atrophy"
<http://purl.obolibrary.org/obo/HP_0011368>	"Epidermal thickening"
<http://purl.obolibrary.org/obo/HP_0010201>	"Triangular shaped middle phalanges of the toes"
<http://purl.obolibrary.org/obo/HP_0011456>	"Absent stapes"
<http://purl.obolibrary.org/obo/HP_0010529>	"Echolalia"
<http://purl.obolibrary.org/obo/HP_0040222>	"Maternal thrombophilia"
<http://purl.obolibrary.org/obo/HP_0410156>	"Increased level of N-acetylneuraminic acid in urine"
<http://purl.obolibrary.org/obo/HP_0011269>	"Bifid tragus"
<http://purl.obolibrary.org/obo/HP_0032892>	"Infection-related seizure"
<http://purl.obolibrary.org/obo/HP_0009999>	"Partial duplication of the phalanx of hand"
<http://purl.obolibrary.org/obo/HP_0004454>	"Abnormal middle ear reflexes"
<http://purl.obolibrary.org/obo/HP_0009404>	"Broad phalanges of the 4th finger"
<http://purl.obolibrary.org/obo/HP_0410244>	"Abnormal IgD level"
<http://purl.obolibrary.org/obo/HP_0032793>	"Focal impaired awareness cognitive seizure with receptive dysphasia/aphasia"
<http://purl.obolibrary.org/obo/HP_0000509>	"Conjunctivitis"
<http://purl.obolibrary.org/obo/HP_0008445>	"Cervical spinal canal stenosis"
<http://purl.obolibrary.org/obo/HP_0410332>	"Plant based food allergy"
<http://purl.obolibrary.org/obo/HP_0008258>	"Congenital adrenal hyperplasia"
<http://purl.obolibrary.org/obo/HP_0001701>	"Pericarditis"
<http://purl.obolibrary.org/obo/HP_0010382>	"Abnormality of the proximal phalanx of the 4th toe"
<http://purl.obolibrary.org/obo/HP_0010195>	"Broad middle phalanges of the toes"
<http://purl.obolibrary.org/obo/HP_0000495>	"Recurrent corneal erosions"
<http://purl.obolibrary.org/obo/HP_0001337>	"Tremor"
<http://purl.obolibrary.org/obo/HP_0003899>	"Round humeral epiphyses"
<http://purl.obolibrary.org/obo/HP_0009295>	"Short middle phalanx of the 4th finger"
<http://purl.obolibrary.org/obo/HP_0008346>	"Increased red cell sickling tendency"
<http://purl.obolibrary.org/obo/HP_0031062>	"Impaired transferring ability"
<http://purl.obolibrary.org/obo/HP_0031460>	"Benign muscle neoplasm"
<http://purl.obolibrary.org/obo/HP_0500189>	"Abnormal CSF leucine concentration"@en
<http://purl.obolibrary.org/obo/HP_0100378>	"Absent distal phalanx of the 3rd toe"
<http://purl.obolibrary.org/obo/HP_0031788>	"With the rule astigmatism"
<http://purl.obolibrary.org/obo/HP_0001425>	"Heterogeneous"
<http://purl.obolibrary.org/obo/HP_0005066>	"Cone-shaped epiphyses fused within their metaphyses"
<http://purl.obolibrary.org/obo/HP_0002750>	"Delayed skeletal maturation"
<http://purl.obolibrary.org/obo/HP_0012778>	"Retinal astrocytic hamartoma"
<http://purl.obolibrary.org/obo/HP_0100466>	"Patchy sclerosis of the proximal phalanx of the 5th toe"
<http://purl.obolibrary.org/obo/HP_0005768>	"2-4 toe cutaneous syndactyly"
<http://purl.obolibrary.org/obo/HP_0030036>	"Isothenuria"
<http://purl.obolibrary.org/obo/HP_0100687>	"Polyotia"
<http://purl.obolibrary.org/obo/HP_0001911>	"Abnormal granulocyte morphology"
<http://purl.obolibrary.org/obo/HP_0012866>	"Sperm neck anomaly"
<http://purl.obolibrary.org/obo/HP_0012176>	"Abnormal natural killer cell morphology"
<http://purl.obolibrary.org/obo/HP_0025527>	"Serpiginous cutaneous lesion"@en
<http://purl.obolibrary.org/obo/HP_0005856>	"Ulnar radial head dislocation"
<http://purl.obolibrary.org/obo/HP_0100747>	"Macrodactyly of toe"
<http://purl.obolibrary.org/obo/HP_0030124>	"Reduced muscle fiber lamin A/C"
<http://purl.obolibrary.org/obo/HP_0005219>	"Absence of intrinsic factor"
<http://purl.obolibrary.org/obo/HP_0032033>	"Vertical eyelid laxity"
<http://purl.obolibrary.org/obo/HP_0010541>	"Cutis gyrata of scalp"
<http://purl.obolibrary.org/obo/HP_0009972>	"Duplication of phalanx of 4th finger"
<http://purl.obolibrary.org/obo/HP_0025134>	"Increased serum estradiol"@en
<http://purl.obolibrary.org/obo/HP_0100835>	"Benign neoplasm of the central nervous system"
<http://purl.obolibrary.org/obo/HP_0025428>	"Bronchospasm"@en
<http://purl.obolibrary.org/obo/HP_0100658>	"Cellulitis"
<http://purl.obolibrary.org/obo/HP_0007707>	"Congenital aphakia"
<http://purl.obolibrary.org/obo/HP_0032121>	"Froment sign"
<http://purl.obolibrary.org/obo/HP_0012322>	"Perifolliculitis"
<http://purl.obolibrary.org/obo/HP_0009855>	"Osteolytic defects of the proximal phalanges of the hand"
<http://purl.obolibrary.org/obo/HP_0007928>	"Abnormal flash visual evoked potentials"
<http://purl.obolibrary.org/obo/HP_0025222>	"Triggered by sleep deprivation"@en
<http://purl.obolibrary.org/obo/HP_0002435>	"Meningocele"
<http://purl.obolibrary.org/obo/HP_0025035>	"Abnormal proerythroblast morphology"@en
<http://purl.obolibrary.org/obo/HP_0031889>	"Abnormal VLDL cholesterol concentration"
<http://purl.obolibrary.org/obo/HP_0200023>	"Priapism"
<http://purl.obolibrary.org/obo/HP_0012410>	"Pure red cell aplasia"
<http://purl.obolibrary.org/obo/HP_0009484>	"Deviation of the hand or of fingers of the hand"
<http://purl.obolibrary.org/obo/HP_0009943>	"Complete duplication of thumb phalanx"
<http://purl.obolibrary.org/obo/HP_0045079>	"Distal femoral metaphyseal irregularity"
<http://purl.obolibrary.org/obo/HP_0003993>	"Broad ulna"
<http://purl.obolibrary.org/obo/HP_0020181>	"Reduced haptoglobin level"
<http://purl.obolibrary.org/obo/HP_0011048>	"Agenesis of permanent mandibular central incisor"
<http://purl.obolibrary.org/obo/HP_0031977>	"Increased vertical cup-to-disc ratio - 0.9"
<http://purl.obolibrary.org/obo/HP_0200111>	"Absent stapes head"
<http://purl.obolibrary.org/obo/HP_0009572>	"Osteolytic defects of the middle phalanx of the 2nd finger"
<http://purl.obolibrary.org/obo/HP_0007418>	"Alopecia totalis"
<http://purl.obolibrary.org/obo/HP_0030810>	"Abnormal tongue physiology"
<http://purl.obolibrary.org/obo/HP_0020082>	"Heinz bodies"
<http://purl.obolibrary.org/obo/HP_0008610>	"Infantile sensorineural hearing impairment"
<http://purl.obolibrary.org/obo/HP_0000572>	"Visual loss"
<http://purl.obolibrary.org/obo/HP_0007506>	"Congenital absence of skin of limbs"
<http://purl.obolibrary.org/obo/HP_0011218>	"Abnormal shape of the frontal region"
<http://purl.obolibrary.org/obo/HP_0032438>	"Platelet anisocytosis"
<http://purl.obolibrary.org/obo/HP_0032919>	"Focal aware head nodding automatism seizure"
<http://purl.obolibrary.org/obo/HP_0004637>	"Decreased cervical spine mobility"
<http://purl.obolibrary.org/obo/HP_0000660>	"Lipemia retinalis"
<http://purl.obolibrary.org/obo/HP_0010688>	"Low placental alkaline phosphatase"
<http://purl.obolibrary.org/obo/HP_0005787>	"Lumbar platyspondyly"
<http://purl.obolibrary.org/obo/HP_0031479>	"Dilatation of the mitral annulus"
<http://purl.obolibrary.org/obo/HP_0032526>	"Ameliorated by acetylcholinesterase inhibitor"
<http://purl.obolibrary.org/obo/HP_0012046>	"Areflexia of upper limbs"
<http://purl.obolibrary.org/obo/HP_0004039>	"Abnormality of ulnar metaphysis"
<http://purl.obolibrary.org/obo/HP_0032339>	"Polyclonal elevation of circulating IgE"
<http://purl.obolibrary.org/obo/HP_0100543>	"Cognitive impairment"
<http://purl.obolibrary.org/obo/HP_0032190>	"Abnormal meniscus morphology"
<http://purl.obolibrary.org/obo/HP_0010776>	"Tracheobronchmegaly"
<http://purl.obolibrary.org/obo/HP_0005231>	"Chronic gastritis"
<http://purl.obolibrary.org/obo/HP_0004608>	"Anteriorly placed odontoid process"
<http://purl.obolibrary.org/obo/HP_0000245>	"Abnormality of the paranasal sinuses"
<http://purl.obolibrary.org/obo/HP_0010997>	"Chromosomal breakage induced by ionizing radiation"
<http://purl.obolibrary.org/obo/HP_0100631>	"Neoplasm of the adrenal gland"
<http://purl.obolibrary.org/obo/HP_0025585>	"Hyperphoria"@en
<http://purl.obolibrary.org/obo/HP_0010834>	"Trophic changes related to pain"
<http://purl.obolibrary.org/obo/HP_0012557>	"EEG with centrotemporal focal spike waves"
<http://purl.obolibrary.org/obo/HP_0030201>	"Response to drugs acting on neuromuscular transmission"
<http://purl.obolibrary.org/obo/HP_0010144>	"Ivory epiphysis of the distal phalanx of the hallux"
<http://purl.obolibrary.org/obo/HP_0007677>	"Vitelliform-like macular lesions"
<http://purl.obolibrary.org/obo/HP_0032091>	"Translamellar aortic medial fibrosis"
<http://purl.obolibrary.org/obo/HP_0002189>	"Excessive daytime sleepiness"
<http://purl.obolibrary.org/obo/HP_0100162>	"Irregular epiphysis of the proximal phalanx of the 3rd toe"
<http://purl.obolibrary.org/obo/HP_3000048>	"Abnormal great auricular nerve morphology"
<http://purl.obolibrary.org/obo/HP_0005540>	"Red blood cell keratocytosis"
<http://purl.obolibrary.org/obo/HP_0010922>	"Membranous cataract"
<http://purl.obolibrary.org/obo/HP_0010232>	"Fragmentation of the epiphyses of the phalanges of the hand"
<http://purl.obolibrary.org/obo/HP_0009663>	"Abnormality of the epiphysis of the proximal phalanx of the thumb"
<http://purl.obolibrary.org/obo/HP_0007765>	"Deep anterior chamber"
<http://purl.obolibrary.org/obo/HP_0002277>	"Horner syndrome"
<http://purl.obolibrary.org/obo/HP_0100250>	"Meningeal calcification"
<http://purl.obolibrary.org/obo/HP_0100045>	"Bracket epiphyses of the 2nd toe"
<http://purl.obolibrary.org/obo/HP_0007986>	"Increased retinal vascularity"
<http://purl.obolibrary.org/obo/HP_0012727>	"Thoracic aortic aneurysm"
<http://purl.obolibrary.org/obo/HP_0007394>	"Prominent superficial blood vessels"
<http://purl.obolibrary.org/obo/HP_0009751>	"Aplasia of the pectoralis major muscle"
<http://purl.obolibrary.org/obo/HP_0100228>	"Fragmentation of the epiphysis of the proximal phalanx of the 5th toe"
<http://purl.obolibrary.org/obo/HP_0100133>	"Abnormality of the pubic hair"
<http://purl.obolibrary.org/obo/HP_0002202>	"Pleural effusion"
<http://purl.obolibrary.org/obo/HP_0030417>	"Squamous cell carcinoma of the vulva"
<http://purl.obolibrary.org/obo/HP_0012815>	"Hypoplastic female external genitalia"
<http://purl.obolibrary.org/obo/HP_0011312>	"Fused nails"
<http://purl.obolibrary.org/obo/HP_0012628>	"Abnormal suspensory ligament of lens morphology"
<http://purl.obolibrary.org/obo/HP_0009398>	"Irregular epiphyses of the 4th finger"
<http://purl.obolibrary.org/obo/HP_0410358>	"Decreased high-mannose N-glycan level"
<http://purl.obolibrary.org/obo/HP_0004794>	"Malrotation of small bowel"
<http://purl.obolibrary.org/obo/HP_0032889>	"Focal aware sensory seizure with gustatory features"
<http://purl.obolibrary.org/obo/HP_0031452>	"Lichenoid skin lesion"
<http://purl.obolibrary.org/obo/HP_0009486>	"Radial deviation of the hand"
<http://purl.obolibrary.org/obo/HP_0010055>	"Broad hallux"
<http://purl.obolibrary.org/obo/HP_0008559>	"Hypoplastic superior helix"
<http://purl.obolibrary.org/obo/HP_0031088>	"Vaginal dryness"
<http://purl.obolibrary.org/obo/HP_0004901>	"Exercise-induced lactic acidemia"
<http://purl.obolibrary.org/obo/HP_0500162>	"Decreased level of carnosine in blood"
<http://purl.obolibrary.org/obo/HP_0003240>	"Increased phosphoribosylpyrophosphate synthetase activity"
<http://purl.obolibrary.org/obo/HP_0031540>	"Linear IgG deposits along the epidermal basement membrane zone"
<http://purl.obolibrary.org/obo/HP_0009574>	"Symphalangism of middle phalanx of 2nd finger"
<http://purl.obolibrary.org/obo/HP_0003053>	"Epiphyseal deformities of tubular bones"
<http://purl.obolibrary.org/obo/HP_0008003>	"Jerky ocular pursuit movements"
<http://purl.obolibrary.org/obo/HP_0031353>	"Otitis media with effusion"
<http://purl.obolibrary.org/obo/HP_0031761>	"Infantile constant esotropia"
<http://purl.obolibrary.org/obo/HP_0031176>	"Absent thoracic vertebra"
<http://purl.obolibrary.org/obo/HP_0003942>	"Synovial chondromatosis of the elbow"
<http://purl.obolibrary.org/obo/HP_0002781>	"Upper airway obstruction"
<http://purl.obolibrary.org/obo/HP_0001854>	"Podagra"
<http://purl.obolibrary.org/obo/HP_0003755>	"Type 1 fibers relatively smaller than type 2 fibers"
<http://purl.obolibrary.org/obo/HP_0012101>	"Decreased serum creatinine"
<http://purl.obolibrary.org/obo/HP_0010379>	"Duplication of phalanx of the 4th toe"
<http://purl.obolibrary.org/obo/HP_0000198>	"Absence of Stensen duct"
<http://purl.obolibrary.org/obo/HP_0003141>	"Increased LDL cholesterol concentration"
<http://purl.obolibrary.org/obo/HP_0500250>	"Increased circulating ethanolamine concentration"@en
<http://purl.obolibrary.org/obo/HP_0500045>	"Collier's sign"
<http://purl.obolibrary.org/obo/HP_0031739>	"Abnormal oblique muscle physiology"
<http://purl.obolibrary.org/obo/HP_0031644>	"Fusiform abdominal aortic aneurysm"
<http://purl.obolibrary.org/obo/HP_0040008>	"Aplasia of facial bones"
<http://purl.obolibrary.org/obo/HP_0025393>	"Reticulonodular pattern on pulmonary HRCT"@en
<http://purl.obolibrary.org/obo/HP_0003362>	"Increased VLDL cholesterol concentration"
<http://purl.obolibrary.org/obo/HP_0003843>	"Round epiphyses of the upper limbs"
<http://purl.obolibrary.org/obo/HP_0002682>	"Broad skull"
<http://purl.obolibrary.org/obo/HP_0000300>	"Oval face"
<http://purl.obolibrary.org/obo/HP_0000123>	"Nephritis"
<http://purl.obolibrary.org/obo/HP_0000099>	"Glomerulonephritis"
<http://purl.obolibrary.org/obo/HP_0011792>	"Neoplasm by histology"
<http://purl.obolibrary.org/obo/HP_0500133>	"Hypotyrosinemia"
<http://purl.obolibrary.org/obo/HP_0006370>	"Distal ulnar epiphyseal stippling"
<http://purl.obolibrary.org/obo/HP_0100322>	"Aplasia of the pyramidal tract"
<http://purl.obolibrary.org/obo/HP_0003450>	"Axonal regeneration"
<http://purl.obolibrary.org/obo/HP_0100720>	"Hypoplasia of the ear cartilage"
<http://purl.obolibrary.org/obo/HP_0001291>	"Abnormal cranial nerve morphology"
<http://purl.obolibrary.org/obo/HP_0005010>	"Osteomyelitis leading to amputation due to slow healing fractures"
<http://purl.obolibrary.org/obo/HP_0011880>	"Acute disseminated intravascular coagulation"
<http://purl.obolibrary.org/obo/HP_0000024>	"Prostatitis"
<http://purl.obolibrary.org/obo/HP_0004328>	"Abnormal anterior eye segment morphology"
<http://purl.obolibrary.org/obo/HP_0010637>	"Conjunctival amyloidosis"
<http://purl.obolibrary.org/obo/HP_0030592>	"Abnormal static perimetry test"
<http://purl.obolibrary.org/obo/HP_0005559>	"Abnormality of the kinin-kallikrein system"
<http://purl.obolibrary.org/obo/HP_0011377>	"Aplasia of the vestibule"
<http://purl.obolibrary.org/obo/HP_0006476>	"Abnormality of the pancreatic islet cells"
<http://purl.obolibrary.org/obo/HP_0001677>	"Coronary artery atherosclerosis"
<http://purl.obolibrary.org/obo/HP_0007471>	"Axillary and groin hyperpigmentation and hypopigmentation"
<http://purl.obolibrary.org/obo/HP_0032217>	"Indurated nodule"
<http://purl.obolibrary.org/obo/HP_0004416>	"Precocious atherosclerosis"
<http://purl.obolibrary.org/obo/HP_0025287>	"Axial"@en
<http://purl.obolibrary.org/obo/HP_0011465>	"Duodenal aganglionosis"
<http://purl.obolibrary.org/obo/HP_0010538>	"Small sella turcica"
<http://purl.obolibrary.org/obo/HP_0009969>	"Partial duplication of the middle phalanx of the 3rd finger"
<http://purl.obolibrary.org/obo/HP_0006564>	"Fluctuating hepatomegaly"
<http://purl.obolibrary.org/obo/HP_0012506>	"Small pituitary gland"
<http://purl.obolibrary.org/obo/HP_0032118>	"Retinitis"
<http://purl.obolibrary.org/obo/HP_0012319>	"Absent pigmentation of the abdomen"
<http://purl.obolibrary.org/obo/HP_0006193>	"Thimble-shaped middle phalanges of hand"
<http://purl.obolibrary.org/obo/HP_0002619>	"Varicose veins"
<http://purl.obolibrary.org/obo/HP_0011951>	"Aspiration pneumonia"
<http://purl.obolibrary.org/obo/HP_0009340>	"Irregular epiphysis of the distal phalanx of the 3rd finger"
<http://purl.obolibrary.org/obo/HP_0410180>	"Abnormal glucose-6-phosphate dehydrogenase level in dried blood spot"
<http://purl.obolibrary.org/obo/HP_0007396>	"Early cutaneous photosensitivity"
<http://purl.obolibrary.org/obo/HP_0410049>	"Abnormality of radial ray"
<http://purl.obolibrary.org/obo/HP_0008823>	"Hypoplastic inferior pubic rami"
<http://purl.obolibrary.org/obo/HP_0011084>	"Hypocalcification of dental enamel"
<http://purl.obolibrary.org/obo/HP_0012407>	"Scissor gait"
<http://purl.obolibrary.org/obo/HP_0031833>	"Hypometric upward saccades"
<http://purl.obolibrary.org/obo/HP_0030906>	"Suck reflex"
<http://purl.obolibrary.org/obo/HP_0020178>	"Abnormal dendritic cell count"
<http://purl.obolibrary.org/obo/HP_0008724>	"Hypoplasia of the ovary"
<http://purl.obolibrary.org/obo/HP_0000691>	"Microdontia"
<http://purl.obolibrary.org/obo/HP_0100890>	"Cyst of the ductus choledochus"
<http://purl.obolibrary.org/obo/HP_0000756>	"Agoraphobia"
<http://purl.obolibrary.org/obo/HP_0032697>	"Focal cognitive seizure with deja vu/jamais vu"
<http://purl.obolibrary.org/obo/HP_0005925>	"Abnormalities of the diaphyses of the hand"
<http://purl.obolibrary.org/obo/HP_0000939>	"Osteoporosis"
<http://purl.obolibrary.org/obo/HP_0004485>	"Cessation of head growth"
<http://purl.obolibrary.org/obo/HP_0005532>	"Macrocytic dyserythropoietic anemia"
<http://purl.obolibrary.org/obo/HP_0032785>	"Focal aware autonomic seizure with epigastric sensation/nausea/vomiting/other gastrointestinal phenomena"
<http://purl.obolibrary.org/obo/HP_0032141>	"Precordial pain"
<http://purl.obolibrary.org/obo/HP_0031214>	"Decreased circulating dehydroepiandrosterone level"
<http://purl.obolibrary.org/obo/HP_0004298>	"Abnormality of the abdominal wall"
<http://purl.obolibrary.org/obo/HP_0040154>	"Acne inversa"
<http://purl.obolibrary.org/obo/HP_0031037>	"Reduced insulin-like factor 3 level"
<http://purl.obolibrary.org/obo/HP_0031518>	"Absent posterior alpha rhythm"
<http://purl.obolibrary.org/obo/HP_0007650>	"Progressive ophthalmoplegia"
<http://purl.obolibrary.org/obo/HP_0005620>	"Hypermobility of interphalangeal joints"
